#name,AF1,AF2,AF3,AF4,AF5,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,PRIN1,PRIN2,PRIN3,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,VSTPV1,VSTPV2,VSTPV3,VSTPV4,VSTPV5,VSTPV6,Z1,Z2,Z3,Z4,Z5
potr.txt_10355,-0.322595966,-0.446875051,0.055087329,0.697482929,0.341531963,-0.365714286,-0.594285714,-0.351428571,-0.22,0.011428571,0.371428571,0.292857143,0.223571429,-0.008571429,-0.002142857,-0.591428571,-0.23,0.199285714,0.013,0.398785714,0.035,1.023785714,-0.084071429,0.160928571,-0.530714286,-0.323571429,0.169285714,-0.156428571,0.296428571,-1.009285714,0.501428571,0.15,-0.305714286,0.410714286,-0.675,0.440714286,-0.192142857,-0.073928571,0.036785714,-0.166571429,-0.167142857,0.036285714,-0.429285714,-0.585714286,2.583792857,-1.717571429,1.711285714,1.31,-1.431428571,-0.471428571,1.037142857,-0.827857143,0.966428571,0.158571429,0.01,0.243071429,0.136285714,-0.035071429,-0.208642857,-0.985714286,-0.279,-0.020928571,0.137,-0.523785714,0.005357143,0.095928571,0.374571429,-1.731221429,-0.901142857,0.163721429,-0.85535,0.91305,0.346442857,-3.554107143,0.815357143,-1.114864286,-2.48935,0.098771429,-5.406428571,0.207857143,-0.612142857,1.057857143,0.583571429,0.391428571,-0.307142857,-0.191428571,-0.198571429,0.409285714,-0.789285714,0.577857143,-0.437142857,-0.945714286,0.58,0.705,0.05,-0.095,-0.330714286,-1.273571429,-1.442857143,-1.173571429,-0.056428571,0.290714286
potr.txt_8185,-0.012400208,0.120558932,-0.930719008,0.197960368,-0.181808595,0.2156,0.1036,0.0244,0.1444,0.14,0.2176,0.2704,-0.2068,0.366,-0.0568,-0.024,-0.3116,0.344,-0.22456,-0.1004,-0.20516,0.34408,-0.14804,0.07952,0.01,-0.2576,-0.072,0.1268,0.2508,-0.5188,-0.3828,-0.014,-0.2616,0.2484,-0.2384,0.4692,-0.4896,0.04508,0.04316,-0.045,-0.06272,-0.01348,-0.5848,0.0756,-1.439008,-1.100216,0.43286,-1.0312,-0.6896,0.266,0.812,0.0004,0.2648,-0.188,0.218,0.22292,0.06668,0.04564,0.06296,-0.8396,-0.15024,-0.16016,-0.14776,-0.0758,-0.67988,0.26808,0.49408,1.638792,-0.280496,-0.499536,0.363508,0.942744,-0.233732,0.899756,0.013256,-0.753312,2.517172,0.78432,-4.5604,-0.4832,-0.0544,-0.14,0.8388,-0.1204,-0.2392,-0.292,0.02,0.2932,0.038,0.1996,-0.1208,-0.8324,-0.1172,0.398,-0.3292,0.5872,-0.5096,0.5708,-0.318,-0.0308,0.3516,0.1916
potr.txt_665,0.022028863,0.014156485,0.366754274,0.472396782,0.61289119,0.218947368,-0.270526316,-0.058421053,-0.019473684,-0.035263158,0.26,0.352105263,0.123157895,0.174736842,0.057631579,-0.273947368,-0.361052632,0.29,-0.327263158,-0.113684211,-0.253526316,0.597236842,-0.187815789,0.133578947,-0.076842105,-0.427894737,0.261578947,0.221052632,0.225526316,-0.470526316,0.141315789,0.409210526,-0.259473684,0.009210526,-0.438157895,0.334210526,-0.301842105,0.033473684,0.065447368,-0.080684211,-0.1115,-0.018289474,-0.818684211,-0.050263158,-1.107057895,-1.818923684,1.463328947,-1.053684211,-1.411842105,0.162631579,0.879473684,-0.335526316,0.771315789,0.374736842,-0.078947368,0.222684211,0.115815789,-0.025184211,-0.124131579,-0.993684211,-0.274184211,-0.173631579,0.044078947,-0.303815789,-0.548210526,0.204868421,0.566,-1.734452632,-0.499218421,-0.2398,0.162307895,1.026865789,0.151010526,-3.181071053,0.372607895,-0.739626316,-1.898976316,0.54895,-5.442894737,-0.086842105,-0.213947368,0.474736842,0.902894737,-0.102105263,-0.342894737,-0.441842105,0.068684211,0.277368421,-0.471842105,0.717368421,-0.192105263,-0.958684211,0.220263158,0.570263158,-0.353421053,0.311315789,-0.526578947,0.330526316,-1.151052632,-0.786842105,-0.053684211,0.252631579
potr.txt_5133,0.231190924,-0.476394486,0.495003483,0.394338683,0.821627363,-0.05,-0.289166667,-0.655,-0.248333333,0.325,0.188333333,0.205,0.135,0.103333333,-0.211666667,-0.100833333,0.084166667,0.298333333,-0.247583333,0.543166667,0.395916667,0.4155,-0.045333333,1.00325,-0.458333333,0.330833333,0.6475,0.4475,-0.23,-0.471666667,0.383333333,-0.058333333,0.244166667,-0.103333333,-0.409166667,0.515833333,0.141666667,-0.035,-0.128166667,-0.069,-0.190833333,-0.098,0.803333333,-0.0275,0.01205,2.711366667,1.301608333,0.693333333,1.744166667,-0.501666667,1.458333333,0.020833333,0.5325,0.31,0.219166667,0.235916667,-0.008,0.021333333,-0.209083333,-0.578916667,-0.095666667,-0.014166667,-0.038,-0.37525,0.397416667,0.36575,0.300583333,1.534725,-1.584166667,-0.264275,-0.4769,0.838875,0.167325,0.705033333,-0.094433333,-1.109975,2.401683333,0.466725,-2.905,1.19,-0.590833333,0.365,0.135833333,-0.115,0.353333333,0.475,-0.151666667,0.7775,-0.0375,0.459166667,0.0625,-0.560833333,0.615,0.230833333,-0.060833333,0.151666667,0.016666667,-0.145,0.166666667,-1.809166667,0.396666667,0.2325
potr.txt_593,0.176565625,-0.071007395,0.442572915,0.454513388,1.002082213,0.191153846,-0.136923077,-0.101923077,-0.187692308,0.176153846,0.354230769,0.383076923,0.261153846,-0.001153846,-0.067307692,-0.181153846,-0.133076923,0.366153846,-0.238,0.007846154,-0.021230769,0.561884615,-0.256230769,0.433115385,-0.063846154,-0.088461538,0.267307692,0.32,-0.266923077,-0.439615385,0.418076923,0.354615385,-0.238076923,0.316153846,-0.390384615,0.26,-0.061923077,0.031884615,-0.003846154,-0.059269231,-0.138192308,-0.023307692,-0.14,0.085769231,-1.208534615,0.248688462,1.451907692,-0.756153846,-0.189615385,0.443461538,0.740769231,-0.169230769,1.031923077,0.215769231,0.020769231,0.220038462,0.074961538,0.013769231,-0.170461538,-0.803076923,-0.067346154,-0.105807692,-0.000538462,-0.352653846,-0.352076923,0.408653846,0.717807692,-0.317484615,-1.036603846,-0.278292308,0.019888462,0.974753846,-0.063942308,-1.768576923,-0.009026923,-1.069807692,-0.038807692,1.005588462,-4.314230769,0.589615385,-0.469615385,0.423076923,0.763076923,-0.16,0.058846154,-0.126538462,0.397307692,0.463846154,-0.214230769,0.894615385,-0.188846154,-0.782692308,0.466923077,0.45,-0.274230769,0.451923077,-0.387307692,0.48,-0.530384615,-1.262307692,0.418461538,0.139230769
potr.txt_4045,-0.677881356,-0.56429306,1.384685686,0.073262214,0.635671634,-1.191428571,0.32,-0.534285714,0.297142857,-0.212857143,0.282857143,0.08,0.132857143,0.12,-0.784285714,-0.634285714,0.361428571,-0.25,0.926142857,0.459142857,1.053142857,0.315142857,0.048,0.422,-0.341428571,0.718571429,0.211428571,-0.817142857,-0.272857143,-0.685714286,0.532857143,0.537142857,1.168571429,-0.24,0.167142857,0.745714286,-0.11,-0.252142857,-0.052,0.006,-0.105,0.081,1.76,-1.041428571,8.306814286,2.470128571,0.370457143,5.227142857,1.008571429,0.081428571,-0.098571429,-0.332857143,-0.144285714,-0.222857143,0.441428571,0.243,0.008285714,0.260571429,-0.063428571,-0.249428571,-0.080285714,0.570857143,-0.161714286,-0.718285714,0.670857143,-0.077142857,0.153285714,3.495057143,1.152385714,0.459428571,-0.331228571,1.241471429,0.823014286,3.627771429,1.810342857,-0.894185714,4.391428571,-0.306385714,-0.92,0.018571429,-0.617142857,-0.374285714,-0.287142857,1.034285714,0.545714286,0.82,-0.281428571,0.438571429,-0.055714286,-0.585714286,-0.102857143,-0.292857143,0.185714286,-0.205714286,0.168571429,-0.042857143,-0.444285714,-3.075714286,1.032857143,-0.351428571,0.37,-0.221428571
potr.txt_5095,0.347278953,-0.624654202,0.240540825,0.519807708,0.834538456,0.179166667,-0.245833333,-0.450833333,-0.285,0.465,0.183333333,0.325,0.108333333,0.3275,-0.225,-0.099166667,-0.0025,0.376666667,-0.229083333,0.589916667,0.157916667,0.5,0.000583333,0.781166667,-0.595833333,0.125,0.166666667,0.5,-0.381666667,-0.536666667,0.508333333,-0.119166667,0.2625,-0.089166667,-0.371666667,0.414166667,0.1075,0.018583333,-0.123083333,-0.12525,-0.16475,-0.034,0.331666667,0.016666667,-1.725191667,1.898725,1.224591667,-0.291666667,1.306666667,-0.458333333,1.535833333,-0.020833333,0.725833333,-0.235,0.489166667,0.23175,0.014166667,0.015833333,-0.176,-0.67775,-0.068916667,-0.0625,-0.015666667,-0.371833333,-0.050416667,0.426166667,0.593666667,0.7637,-1.283775,-0.50565,-0.11915,0.947816667,0.03555,-0.368608333,-0.186775,-1.098083333,1.8121,0.9445,-3.58,1.02,-0.496666667,0.33,0.49,-0.259166667,0.256666667,0.239166667,0.004166667,0.7375,0.061666667,0.5525,-0.004166667,-0.665833333,0.566666667,0.304166667,-0.3075,0.235,-0.165833333,0.435,0.144166667,-1.438333333,0.514166667,0.429166667
potr.txt_10657,0.666183837,-0.220037222,0.746300008,-1.020773838,0.994734022,-0.135384615,1.066153846,0.1,-1.163846154,0.567692308,0.18,-0.066923077,-0.106923077,-0.126153846,-0.176153846,0.381538462,0.596923077,0.32,-0.333,0.243538462,1.143923077,-0.550076923,-0.446846154,0.689307692,0.041538462,1.48,-0.21,0.216923077,-0.204615385,-0.289230769,0.362307692,-0.275384615,-1.210769231,0.096923077,0.231538462,0.524615385,0.167692308,-0.016846154,-0.271769231,0.179076923,-0.126384615,0.070692308,2.7,0.591538462,0.933969231,8.018276923,2.184046154,1.034615385,5.038461538,1.733846154,0.36,-0.714615385,1.139230769,0.179230769,0.656153846,0.204615385,-0.061,0.258538462,-0.145307692,0.190769231,0.224692308,0.232230769,-0.576538462,-0.113923077,0.341769231,0.861307692,0.434076923,6.782430769,0.163661538,0.434938462,-0.515015385,0.883361538,-0.076,7.047992308,0.891346154,-0.817107692,7.011815385,-0.802592308,1.683846154,0.266153846,-0.860769231,-0.806923077,-0.339230769,0.016153846,1.443076923,1.286153846,0.849230769,1.215384615,0.423846154,0.360769231,-0.214615385,0.081538462,0.167692308,-0.193076923,0.564615385,0.76,-0.068461538,-0.59,2.545384615,-1.223846154,2.466923077,-0.640769231
potr.txt_5407,-0.160740835,-0.560419095,0.102542277,0.366364346,-0.104705956,-0.209230769,-0.335384615,-0.326923077,0.073846154,-0.14,0.216153846,-0.092307692,0.092307692,0.313846154,-0.24,-0.291538462,-0.21,-0.056923077,0.212615385,0.477307692,0.179230769,0.624153846,-0.003076923,-0.069923077,-0.577692308,-0.102307692,-0.078461538,-0.077692308,-0.226923077,-0.635384615,-0.127692308,0.180769231,0.365384615,-0.361538462,-0.375384615,0.360769231,-0.279230769,-0.058384615,-0.024923077,-0.135923077,-0.098230769,0.067076923,-0.045384615,-0.385384615,1.619507692,-0.595815385,0.806507692,0.966153846,-0.311538462,-1.350769231,0.41,-0.585384615,0.21,0.113846154,0.214615385,0.243769231,0.035461538,0.018769231,-0.118692308,-0.785384615,-0.400615385,-0.122076923,-0.085307692,-0.238230769,0.160307692,0.027076923,0.173461538,0.006892308,-0.705015385,0.509930769,-0.4723,0.698161538,0.680238462,-0.452569231,0.406407692,-0.689392308,0.199669231,-0.0893,-4.205384615,0.069230769,-0.133846154,0.373846154,0.436153846,0.243846154,0.02,0.038461538,-0.524615385,-0.016923077,-0.362307692,0.093846154,-0.109230769,-0.77,0.180769231,0.396153846,-0.15,0.146153846,-0.256153846,-0.757692308,-0.411538462,-0.408461538,-0.488461538,0.366923077
potr.txt_6707,0.477901007,-0.349560376,-0.124487441,0.134178435,0.120226749,0.266470588,-0.103529412,-0.557647059,-0.163529412,0.158235294,0.212941176,-0.077647059,0.074705882,0.065294118,-0.361764706,0.135882353,-0.085294118,0.132352941,-0.477,0.394117647,0.256529412,0.389470588,-0.035588235,0.372529412,-0.284705882,0.324705882,-0.013529412,0.497058824,0.243529412,-0.768235294,0.318235294,0.04,0.168235294,0.004117647,-0.273529412,0.344117647,-0.046470588,0.040823529,-0.123764706,-0.060647059,-0.138764706,0.001117647,0.524117647,0.229411765,-1.846458824,2.420258824,0.990429412,-0.952352941,1.785294118,-0.570588235,0.777058824,-0.451764706,0.402941176,0.21,0.201764706,0.236,-0.068588235,0.008411765,-0.151470588,-0.624470588,-0.073,0.006588235,-0.103235294,-0.155058824,0.540058824,0.157529412,0.215058824,1.432005882,-1.166841176,-0.226441176,-0.355617647,0.5696,0.556488235,1.160682353,-0.263223529,-0.728217647,2.267705882,-0.4608,-3.138823529,1.020588235,-0.452941176,0.162352941,0.155294118,-0.263529412,0.328235294,0.349411765,0.025294118,0.328823529,0.135882353,0.434117647,-0.049411765,-0.592941176,0.496470588,0.154705882,-0.056470588,0.324117647,-0.067058824,0.339411765,0.358823529,-1.028823529,-0.117058824,0.323529412
potr.txt_10121,-0.114545069,-0.063754208,0.832185262,0.335431185,0.641212608,-0.328461538,-0.272307692,-0.413076923,-0.277692308,0.000769231,0.048461538,0.15,-0.113846154,-0.027692308,-0.091538462,-0.236923077,0.08,0.187692308,-0.336153846,0.164846154,0.443769231,0.209384615,0.135538462,0.952538462,-0.073076923,0.325384615,0.966153846,0.111538462,-0.253846154,-0.237692308,-0.017692308,-0.215384615,-0.02,0.05,-0.403076923,0.640769231,-0.072307692,-0.088923077,-0.049846154,0.030230769,-0.180230769,-0.124230769,0.867692308,-0.253846154,2.270569231,1.911646154,1.669884615,1.783846154,1.076153846,-0.085384615,1.078461538,-0.034615385,-0.067692308,0.710769231,0.141538462,0.228230769,0.070307692,0.040769231,-0.13,-0.532769231,-0.271769231,-0.081,-0.088461538,-0.360384615,0.174692308,0.344769231,-0.037230769,1.496738462,-0.952323077,0.279615385,-0.559553846,0.850053846,0.033015385,1.203023077,0.630092308,-0.647469231,1.706607692,0.526130769,-2.528461538,0.22,-0.365384615,0.158461538,0.023846154,0.164615385,0.307692308,0.477692308,-0.395384615,0.652307692,-0.272307692,0.09,0.397692308,-0.523846154,0.228461538,0.188461538,-0.036923077,-0.135384615,-0.096153846,-0.937692308,0.075384615,-1.435384615,0.496153846,-0.026923077
potr.txt_7639,0.086481023,-0.309914335,0.306785525,0.587935795,0.814556378,0.121,-0.214,0.0135,-0.2075,0.2835,0.281,0.4275,0.0735,0.408,-0.0565,-0.266,-0.192,0.4055,-0.1045,0.1879,-0.09495,0.6455,-0.19905,0.31585,-0.3405,-0.2745,0.036,0.221,-0.443,-0.5455,0.2135,0.1285,-0.218,-0.015,-0.429,0.316,-0.1355,0.02575,-0.00085,-0.11755,-0.1346,0.00635,-0.464,-0.128,-1.22119,-0.673795,1.38774,-0.526,-0.574,-0.0415,1.1475,-0.2085,0.9285,-0.0455,0.418,0.2255,0.11335,0.01465,-0.1081,-0.86335,-0.1978,-0.17475,0.0078,-0.3503,-0.74785,0.34715,0.77855,-0.334055,-0.819475,-0.26867,0.07925,1.10177,-0.064825,-1.93646,0.13125,-1.115335,0.185955,1.45581,-4.7735,0.121,-0.256,0.4125,0.977,-0.104,-0.034,-0.2345,0.096,0.5205,-0.28,0.606,-0.241,-0.8605,0.3005,0.5315,-0.4495,0.3135,-0.486,0.32,-0.566,-0.8195,0.3825,0.3215
potr.txt_3473,0.11562339,-0.012191257,0.948654467,-1.271576767,0.843427417,-0.716666667,1.583333333,0.493333333,-1.276666667,0.506666667,0.226666667,-0.14,-0.206666667,-0.306666667,0.16,0.306666667,0.876666667,0.016666667,0.153,0.076,1.551333333,-1.016,-0.557333333,0.656,0.273333333,1.823333333,-0.023333333,-0.423333333,-1.34,0.533333333,-0.013333333,-0.396666667,-1.456666667,-0.09,0.593333333,0.743333333,0.02,-0.140333333,-0.244333333,0.295,-0.030666667,0.076666667,3.656666667,0.316666667,5.1371,8.672633333,1.093666667,3.956666667,5.233333333,2.25,-0.916666667,-0.163333333,0.946666667,0.153333333,0.5,0.192333333,-0.066,0.355,-0.022333333,0.549,0.269666667,0.169,-0.807333333,0.022333333,-0.034666667,1.092,0.414666667,8.807466667,0.591166667,1.370566667,-0.0647,0.109966667,-0.9105,10.2464,1.0293,-0.468133333,8.507566667,-0.0781,3.896666667,-0.483333333,-0.433333333,-1.436666667,-0.38,0.51,1.856666667,1.606666667,0.923333333,1.016666667,0.403333333,-0.24,-0.29,0.39,-0.31,-0.38,0.416666667,0.803333333,0.063333333,-1.733333333,3.46,-0.773333333,2.956666667,-1.116666667
potr.txt_11871,-0.172795338,0.464325517,-0.646894323,0.152096356,0.110741732,0.160512821,-0.177179487,0.483846154,0.082564103,0.518205128,0.122307692,0.124358974,0.091538462,0.165384615,0.060769231,-0.107435897,-0.395641026,0.252051282,-0.045333333,-0.375487179,-0.604589744,-0.079974359,-0.412076923,0.17125641,0.293846154,-0.53025641,0.184615385,0.033333333,-0.315384615,0.371794872,0.517948718,0.003076923,-0.179230769,0.058461538,-0.307692308,0.375384615,-0.37,0.054589744,0.11474359,-0.000487179,0.068230769,-0.115512821,-1.115641026,0.217948718,-1.669853846,-2.153923077,-1.407030769,-0.993589744,-1.744102564,0.920512821,-0.020769231,0.939487179,0.552564103,0.008461538,0.202820513,0.208948718,0.036076923,-0.079410256,0.101871795,-1.029871795,-0.096512821,-0.172435897,0.203948718,-0.106333333,-1.005948718,0.305230769,0.530641026,-0.85855641,0.035220513,-1.536805128,0.366333333,0.084376923,-0.54315641,-2.273569231,-0.817941026,-0.451687179,-0.14484359,1.333597436,-5.67025641,-0.06,-0.001794872,0.207692308,1.214358974,-0.241794872,-0.523333333,-0.556410256,0.39974359,0.077948718,0.164358974,0.011282051,-0.360512821,-0.981794872,0.146153846,0.606923077,-0.536153846,0.618461538,-0.307435897,1.086410256,-0.921282051,0.442564103,-0.280512821,-0.400769231
potr.txt_2327,-0.146868009,-0.078541596,-0.073405026,0.594869289,0.226796763,-0.068947368,-0.444210526,-0.208947368,-0.031052632,0.005263158,0.392105263,0.193684211,-0.048947368,0.076842105,-0.138947368,-0.300526316,-0.294736842,0.256842105,-0.134263158,0.075105263,-0.066105263,0.815315789,-0.127631579,0.213894737,-0.171052632,-0.315789474,0.296842105,0.074736842,0.188421053,-0.856842105,0.166315789,0.108421053,-0.156315789,0.048947368,-0.563684211,0.446315789,-0.302631579,-0.013,0.053052632,-0.1,-0.161,-0.022210526,-0.546842105,-0.268947368,0.407142105,-1.493573684,1.331705263,-0.010526316,-1.095263158,-0.351052632,1.042631579,-0.411052632,0.516315789,0.446842105,0.113684211,0.238842105,0.099,-0.031789474,-0.099263158,-0.959157895,-0.335421053,-0.176684211,0.040157895,-0.297368421,-0.158894737,0.073578947,0.310263158,-0.569936842,-1.1053,0.105594737,-0.480621053,1.056615789,0.239894737,-1.801931579,0.336910526,-1.017436842,-0.517521053,0.4361,-5.213157895,0.079473684,-0.241052632,0.632105263,0.690526316,0.108421053,-0.257894737,-0.240526316,-0.227894737,0.327368421,-0.476842105,0.403684211,-0.274210526,-0.918947368,0.307368421,0.546315789,-0.223157895,0.119473684,-0.384210526,-0.417894737,-1.067368421,-0.859473684,-0.326842105,0.353157895
potr.txt_6445,0.036021911,-0.293117214,-0.458737294,0.393267775,0.166457399,-0.114375,-0.329375,-0.298125,-0.315625,0.201875,0.32,0.16125,0.029375,0.06,-0.19375,-0.215,-0.1175,0.321875,0.0480625,0.3298125,0.1938125,0.8230625,-0.0553125,0.2383125,-0.34375,0.005625,-0.008125,0.0875,0.125625,-1.08875,0.299375,-0.1775,-0.310625,0.13,-0.560625,0.44125,-0.12375,-0.0144375,-0.0309375,-0.09975,-0.1990625,0.0416875,0.02,-0.158125,0.648675,0.30679375,2.00274375,0.2275,0.125625,-0.3025,1.24125,-0.839375,0.76875,0.254375,0.20125,0.2415,0.07325,0.0136875,-0.163625,-0.7889375,-0.2314375,-0.090375,-0.075375,-0.323125,0.1576875,0.201375,0.3261875,1.04063125,-1.51485,0.29885625,-0.88090625,1.0746875,0.28899375,-0.14670625,0.4121625,-1.301225,1.1602625,0.08745625,-4.24,0.340625,-0.556875,0.63375,0.42125,0.14,0.075,0.075625,-0.094375,0.58,-0.439375,0.514375,-0.28375,-0.771875,0.438125,0.504375,0.120625,0.2525,-0.26625,-0.67125,-0.549375,-1.12375,0.161875,0.38125
potr.txt_4303,0.431033529,0.053909194,0.5672609,-0.041434443,-0.451193803,0.217142857,0.332857143,-0.517142857,-0.107142857,-0.305714286,-0.437142857,-0.16,0.012857143,0.452857143,0.154285714,0.21,-0.195714286,-0.424285714,-0.665571429,-0.007428571,0.315,-0.012714286,0.393714286,-0.241857143,0.101428571,0.362857143,-0.094285714,0.167142857,-0.02,-0.175714286,-0.067142857,-0.018571429,-0.078571429,-0.162857143,0.184285714,0.437142857,-0.268571429,0.029714286,-0.062285714,0.058571429,-0.036285714,0.056714286,0.611428571,0.197142857,-1.3012,1.4737,0.873628571,-0.95,1.321428571,-0.278571429,-0.594285714,-0.951428571,-0.112857143,0.632857143,-0.294285714,0.216142857,-0.082571429,0.030142857,-0.006,-0.498,-0.102,0.122142857,-0.218285714,0.003714286,-0.038714286,-0.239285714,0.037285714,0.692142857,0.018842857,-0.093242857,1.197514286,-0.937442857,0.890971429,1.951385714,-0.216685714,0.577942857,0.844071429,-0.794528571,-2.268571429,-0.008571429,0.17,-0.592857143,0.097142857,-0.16,0.432857143,0.292857143,0.068571429,-0.422857143,-0.308571429,-0.104285714,0.302857143,-0.47,-0.065714286,-0.138571429,-0.408571429,0.064285714,-0.124285714,-0.194285714,0.504285714,-0.071428571,-1.07,-0.114285714
potr.txt_7279,-0.005724231,-0.39360176,-0.007119547,0.608036389,0.292887784,-0.018421053,-0.334736842,-0.156315789,-0.144210526,0.028421053,0.303157895,0.202105263,0.078947368,0.265263158,-0.232631579,-0.349473684,-0.269473684,0.216842105,-0.243368421,0.265842105,-0.066789474,0.850631579,-0.097578947,0.112157895,-0.402105263,-0.274210526,-0.118421053,0.097368421,0.204210526,-1.036315789,0.452105263,0.181052632,-0.054736842,0.346315789,-0.448947368,0.301578947,-0.238421053,0.002052632,0.010578947,-0.144578947,-0.149,0.049368421,-0.504736842,-0.267894737,-0.136631579,-1.090547368,1.504726316,-0.230526316,-0.848421053,-0.326315789,0.855263158,-0.650526316,0.775263158,-0.002631579,0.496842105,0.230631579,0.103947368,-0.009578947,-0.151263158,-0.927052632,-0.265315789,-0.043789474,0.063684211,-0.420368421,-0.267105263,0.103842105,0.538263158,-1.412968421,-0.275247368,-0.073726316,-0.184894737,1.223815789,0.501884211,-2.874710526,0.705057895,-0.887057895,-1.483926316,0.291089474,-5.053684211,0.084210526,-0.340526316,0.557368421,0.756315789,0.071052632,-0.165263158,-0.216315789,-0.095263158,0.318947368,-0.357368421,0.504736842,-0.254736842,-0.901052632,0.373684211,0.488947368,-0.316842105,0.040526316,-0.546842105,-0.287368421,-0.904210526,-0.765789474,-0.068947368,0.330526316
potr.txt_5551,0.012047102,-0.459160025,1.167953469,0.2244343,1.222759172,-0.318461538,-0.430769231,-0.801538462,0.01,0.173846154,0.156153846,0.183846154,0.159230769,-0.173076923,-0.079230769,-0.174615385,0.131538462,0.309230769,0.277923077,0.544846154,0.588538462,0.352538462,-0.087153846,1.006769231,-0.45,0.385384615,1.066923077,0.274615385,-0.323076923,-0.209230769,-0.062307692,0.110769231,0.405384615,-0.317692308,-0.541538462,0.564615385,0.135384615,-0.104846154,-0.114923077,-0.039923077,-0.199076923,-0.123307692,1.036923077,-0.136923077,2.530192308,2.702384615,1.589853846,2.081538462,1.556153846,-0.801538462,1.545384615,-0.002307692,0.288461538,0.792307692,-0.470769231,0.247153846,0.020538462,0.050230769,-0.254230769,-0.534307692,-0.261153846,-0.109384615,-0.161230769,-0.307846154,0.828153846,0.381769231,-0.080461538,1.460676923,-2.085315385,0.906753846,-1.233076923,0.808476923,0.131184615,0.953776923,0.201538462,-1.081892308,1.577584615,0.050892308,-2.721538462,1.049230769,-0.633846154,0.591538462,-0.157692308,0.138461538,0.363846154,0.588461538,-0.461538462,0.804615385,-0.307692308,0.554615385,0.153846154,-0.532307692,0.524615385,0.353846154,0.335384615,0.22,0.246923077,-0.77,-0.034615385,-2.074615385,0.545384615,0.2
potr.txt_5115,0.392484875,-0.3848822,0.170692275,0.182101683,0.459454386,0.083333333,-0.230833333,-0.6675,-0.2275,0.184166667,0.165,-0.0225,0.179166667,0.010833333,-0.29,0.045833333,0.029166667,0.19,-0.386166667,0.453916667,0.412083333,0.340416667,-0.081916667,0.7755,-0.326666667,0.414166667,0.463333333,0.523333333,0.040833333,-0.5675,0.2925,0.013333333,0.230833333,-0.0325,-0.363333333,0.4,0.08,-0.004416667,-0.14225,-0.043166667,-0.174416667,-0.072,0.844166667,0.154166667,-0.765533333,3.102633333,1.269008333,-0.0325,2.100833333,-0.62,1.0125,-0.148333333,0.389166667,0.45,0.2625,0.231666667,-0.058,0.00425,-0.2275,-0.56225,-0.07475,-0.001166667,-0.075833333,-0.254666667,0.650833333,0.260833333,0.1675,1.462308333,-1.493183333,-0.11455,-0.570525,0.671558333,0.468658333,0.981291667,-0.181275,-0.881116667,2.211891667,-0.176708333,-2.768333333,1.259166667,-0.571666667,0.311666667,0.0225,-0.198333333,0.439166667,0.508333333,-0.115,0.56,0.080833333,0.459166667,0.090833333,-0.536666667,0.608333333,0.173333333,0.028333333,0.225,0.056666667,0.064166667,0.303333333,-1.614166667,0.161666667,0.226666667
potr.txt_5205,-0.068822855,-0.314977473,0.877310283,0.631925633,0.986099729,-0.3575,-0.404166667,-0.741666667,-0.138333333,0.24,0.2225,0.263333333,0.134166667,-0.066666667,-0.138333333,-0.219166667,0.189166667,0.279166667,-0.387166667,0.5015,0.527,0.398666667,-0.065916667,1.454333333,-0.319166667,0.406666667,1.329166667,0.34,-0.700833333,-0.244166667,0.113333333,-0.034166667,0.270833333,0.294166667,-0.491666667,0.579166667,0.188333333,-0.10575,-0.105,-0.032916667,-0.212,-0.20975,1.155,-0.230833333,2.00845,2.940283333,0.906616667,2.2375,1.699166667,-0.551666667,1.348333333,0.471666667,0.303333333,0.699166667,-0.07,0.240083333,0.022583333,0.030166667,-0.189916667,-0.509083333,-0.116583333,-0.051666667,-0.003666667,-0.442833333,0.396,0.446333333,0.163166667,2.207083333,-2.027541667,-0.140075,-0.555833333,0.668916667,-0.191875,1.536641667,-0.229533333,-1.203975,3.177391667,1.276158333,-2.404166667,1.284166667,-0.531666667,0.360833333,0.025,0.029166667,0.4075,0.634166667,-0.328333333,0.79,-0.096666667,0.350833333,0.248333333,-0.485,0.618333333,0.179166667,-0.128333333,-0.068333333,0.155,-0.5375,0.146666667,-2.164166667,0.461666667,-0.014166667
