#name,aliphatic_index,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,freq_S_p,freq_T_p,freq_Y_p,freq_C_m,freq_R_m,freq_R_d,freq_R_s,freq_K_a,aromaticity,average_number_rotatable_bonds,charge,charge_density,energy_based_on_logP,hydrophobic_aa_ratio,instability_index,isoelectric_point,length,n_C,n_H,n_N,n_O,n_S,n_P,molecular_weight,n_h_donors,n_h_acceptors,topological_polar_surface_area
pote.txt_8495,20,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.137931034,0.034482759,0.517241379,0.137931034,0.068965517,0.068965517,0,0,0,0,0,0,0,0,0,0,0,3.448275862,14.75995162,0.004007361,3.520689655,0.068965517,300.637931,13.14614868,29,147,273,75,37,0,0,3683.21,95,109,2914.7
pote.txt_3073,117.5862069,0.068965517,0.068965517,0.034482759,0,0.034482759,0.137931034,0,0.103448276,0.137931034,0.103448276,0,0.103448276,0,0,0.034482759,0.034482759,0,0.103448276,0.034482759,0,0,0,0,0,0,0,0,0,0.068965517,2.724137931,3.737414391,0.001198754,2.593103448,0.482758621,8.765517241,9.699447632,29,135,235,39,36,2,0,3117.75,72,100,2208.3
pote.txt_889,0,0,0,0.111111111,0.111111111,0,0.111111111,0,0,0.333333333,0,0,0,0.111111111,0,0.111111111,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0.111111111,3.555555556,1.761025834,0.001540301,2.944444444,0,35.67777778,9.699768066,9,46,83,15,14,0,0,1143.3,26,35,789.6
pote.txt_6771,141.1111111,0.111111111,0,0,0,0.166666667,0.055555556,0,0.111111111,0.055555556,0.222222222,0,0.055555556,0.055555556,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,2.5,0.759102613,0.000391634,2.294444444,0.611111111,-0.505555556,8.75,18,95,148,20,23,0,0,1938.295,41,59,1255
pote.txt_7569,29.5,0.1,0.1,0,0,0.05,0.1,0,0,0.15,0.05,0,0,0.1,0,0.1,0.1,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0,0.15,2.65,4.73628363,0.002098807,2.765,0.3,45.695,10.06089783,20,96,159,29,25,2,0,2256.655,54,71,1544.4
pote.txt_8889,57.83783784,0,0.135135135,0,0,0.054054054,0.162162162,0.027027027,0.081081081,0.054054054,0.027027027,0,0.027027027,0.081081081,0.027027027,0.135135135,0.054054054,0.054054054,0.054054054,0.027027027,0,0,0,0,0,0,0,0,0,0.081081081,2.621621622,6.79572285,0.001660791,2.789189189,0.351351351,42.85405405,10.19718933,37,174,286,58,44,5,0,4091.86,99,130,2891.7
pote.txt_19,164.375,0.0625,0,0.0625,0,0.0625,0.1875,0,0.1875,0.125,0.125,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0,0,0,0.0625,2.5625,0.759224373,0.000465786,2.41875,0.5625,11.78125,8.591064453,16,77,132,18,20,0,0,1629.985,36,53,1122.8
pote.txt_8431,105.1851852,0.259259259,0,0,0.037037037,0,0.111111111,0,0,0.111111111,0.148148148,0.037037037,0.111111111,0,0.037037037,0,0.037037037,0,0.074074074,0.037037037,0,0,0,0,0,0,0,0,0,0.037037037,2.481481481,1.759915073,0.000645568,2.714814815,0.518518519,-6.377777778,9.702972412,27,115,202,34,35,1,0,2726.15,64,92,2057
pote.txt_6623,143.5294118,0.117647059,0,0,0,0.058823529,0,0,0.117647059,0.294117647,0.176470588,0,0,0,0,0.176470588,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0.058823529,3.647058824,7.755076609,0.003725393,2.664705882,0.529411765,-11.72941176,12.3167572,17,98,181,31,18,0,0,2081.68,45,59,1400.2
pote.txt_1899,43.33333333,0,0.111111111,0,0,0.111111111,0.055555556,0,0,0.222222222,0.111111111,0,0,0.111111111,0,0,0.055555556,0.055555556,0,0.111111111,0.055555556,0,0,0,0,0,0,0,0,0.277777778,2.888888889,3.735304629,0.001672988,2.316666667,0.333333333,17.31111111,9.595359802,18,100,160,22,22,2,0,2232.715,47,63,1309.9
pote.txt_5297,121.6666667,0,0,0,0,0,0.166666667,0,0.166666667,0.25,0.083333333,0,0,0,0,0.083333333,0,0,0.083333333,0.166666667,0,0,0,0,0,0,0,0,0,0.166666667,3.25,3.757094611,0.002531999,2.416666667,0.333333333,0.6,11.26391602,12,63,120,18,13,0,0,1483.845,31,40,933.9
pote.txt_4135,216.6666667,0,0,0,0,0,0,0,0,0.444444444,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888888889,3.75610561,0.003425572,2.166666667,0.555555556,-47.71111111,10.4777832,9,54,105,13,10,0,0,1096.49,22,31,673.7
pote.txt_5153,24.16666667,0,0.083333333,0,0,0.083333333,0,0,0,0.083333333,0,0.083333333,0.083333333,0,0.166666667,0.25,0,0,0.083333333,0.083333333,0,0,0,0,0,0,0,0,0,0.166666667,3.75,3.749171623,0.002269536,2.875,0.333333333,6.091666667,11.71252441,12,66,115,25,16,2,0,1651.955,36,45,1149.9
pote.txt_1443,97.36842105,0.052631579,0,0,0,0,0.263157895,0,0,0,0.157894737,0,0,0.263157895,0,0,0.157894737,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,1.578947368,-0.239898386,-0.000144613,2.626315789,0.315789474,86.51052632,5.5234375,19,75,123,19,23,0,0,1658.9,41,60,1193.6
pote.txt_7451,19.5,0,0,0,0,0.1,0.1,0,0.05,0.05,0,0,0,0.35,0,0.2,0.1,0,0,0.05,0,0,0,0,0,0,0,0,0,0.15,2.5,4.759062614,0.002040148,2.785,0.15,119.98,12.47900391,20,105,167,33,23,0,0,2332.705,52,67,1509.2
pote.txt_601,74,0.08,0,0.04,0,0.04,0.16,0.04,0,0.2,0.08,0,0.04,0,0,0.04,0,0.04,0.12,0.08,0.04,0,0,0,0,0,0,0,0,0.16,2.84,4.842392557,0.001693529,2.648,0.32,17.452,10.29529572,25,128,210,36,31,0,0,2859.35,64,87,1958.5
pote.txt_9013,18.37209302,0.093023256,0.23255814,0.046511628,0,0.023255814,0.209302326,0,0,0.046511628,0.023255814,0,0.023255814,0.023255814,0.093023256,0.069767442,0.069767442,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0.069767442,2.372093023,2.659307231,0.000607986,2.911627907,0.372093023,24.98139535,8.401313782,43,169,267,59,58,10,0,4373.96,116,158,3354.4
pote.txt_6561,91.25,0,0,0,0,0,0,0,0.125,0.125,0.0625,0,0.0625,0,0,0.125,0,0,0.0625,0.4375,0,0,0,0,0,0,0,0,0,0.4375,3.4375,3.758083612,0.001538386,2.04375,0.25,14.79375,12.01651001,16,93,175,25,18,0,0,2442.875,46,53,1347.5
pote.txt_4723,212.7272727,0.090909091,0,0.090909091,0,0,0,0,0.090909091,0.090909091,0.363636364,0,0,0,0.090909091,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,2.909090909,-0.239776626,-0.00019776,2.272727273,0.636363636,41.31818182,5.836181641,11,56,101,13,16,0,0,1212.46,26,38,823
pote.txt_8117,94,0.16,0,0,0,0.08,0.12,0.12,0.12,0.04,0.08,0,0,0,0,0.24,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.96,7.020565179,0.002423082,2.944,0.44,112.66,12.69999695,25,138,214,50,27,0,0,2897.37,67,86,2103.1
pote.txt_11231,106,0.114285714,0,0.028571429,0.057142857,0.028571429,0.114285714,0,0.171428571,0.171428571,0.028571429,0.028571429,0.028571429,0.028571429,0,0.085714286,0.028571429,0,0.057142857,0.028571429,0,0,0,0,0,0,0,0,0,0.057142857,3,5.760819293,0.001479151,2.725714286,0.428571429,67.26571429,10.63730621,35,172,303,51,44,1,0,3894.68,88,123,2768.8
pote.txt_5403,202.3076923,0,0,0,0,0.076923077,0.076923077,0,0.076923077,0.153846154,0.384615385,0,0,0.076923077,0,0,0.076923077,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0.076923077,2.846153846,1.758103612,0.001220185,2.138461538,0.615384615,-2.076923077,10.00268555,13,72,125,15,15,0,0,1440.85,29,42,881.2
pote.txt_2635,185,0.2,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,2.3,-0.249799376,-0.000226811,2.26,0.8,10.11,5.516601563,10,47,85,11,12,1,0,1101.355,23,32,692.5
pote.txt_1713,195,0.142857143,0,0,0,0,0,0,0.142857143,0.214285714,0.214285714,0,0,0,0,0,0.071428571,0.071428571,0.142857143,0,0,0,0,0,0,0,0,0,0,0,2.857142857,2.757104611,0.001841858,2.392857143,0.642857143,-4.9,10.30207825,14,71,133,17,17,0,0,1496.915,33,47,1004.8
pote.txt_5261,55.71428571,0,0,0,0.142857143,0,0.142857143,0,0,0,0.142857143,0,0.142857143,0,0,0,0.285714286,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.142857143,2.571428571,-1.237087924,-0.001562374,2.728571429,0.142857143,21.27142857,3.999664307,7,29,50,8,13,0,0,791.8,19,26,579.9
pote.txt_5461,150.9090909,0.090909091,0,0.090909091,0.090909091,0.181818182,0.090909091,0,0.272727273,0.090909091,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,2.909090909,-1.236966164,-0.00097746,2.3,0.636363636,4.872727273,4.370300293,11,62,96,12,16,0,0,1265.49,25,38,797.7
pote.txt_11089,52,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0.133333333,0,0.133333333,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0.2,2.933333333,-5.23191418,-0.002915089,2.68,0.266666667,46.72666667,3.331558228,15,78,107,17,32,0,0,1794.77,41,61,1304.6
pote.txt_5701,113.0769231,0.230769231,0,0,0,0.076923077,0.076923077,0,0.076923077,0.153846154,0.153846154,0,0,0,0,0,0,0.076923077,0,0.153846154,0,0,0,0,0,0,0,0,0,0.230769231,2.615384615,1.758103612,0.00116833,2.269230769,0.538461538,-23.36923077,10.00268555,13,66,115,15,15,0,0,1504.8,31,42,926.8
pote.txt_7701,125.7142857,0.142857143,0.142857143,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428571429,8.724374638,0.003550521,2.671428571,0.571428571,-14.73333333,10.66438293,21,108,206,36,22,3,0,2457.21,57,75,1682.4
pote.txt_1495,94.51612903,0.096774194,0.064516129,0.032258065,0.032258065,0.032258065,0.161290323,0,0.129032258,0.161290323,0.064516129,0,0.064516129,0,0,0.032258065,0,0.064516129,0.032258065,0.032258065,0,0,0,0,0,0,0,0,0,0.064516129,2.741935484,3.739225852,0.001131066,2.677419355,0.419354839,8.84516129,9.59413147,31,142,247,41,40,2,0,3305.93,78,109,2376.2
pote.txt_10373,25,0.25,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3.5,1.758103612,0.00356892,2.625,0.5,7.5,10.00268555,4,24,40,6,5,0,0,492.615,10,14,305.2
pote.txt_10805,49,0.1,0,0,0.3,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0.2,3,-2.234464003,-0.0017986,2.88,0.2,56.41,4.252593994,10,57,83,11,20,0,0,1242.335,27,40,819
pote.txt_9591,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,3.833333333,2.749181623,0.002943087,2.683333333,0.166666667,199.2666667,10.8605957,6,33,65,13,7,1,0,934.115,20,22,567.8
pote.txt_2973,8.333333333,0.083333333,0,0,0,0.083333333,0.083333333,0.333333333,0,0.166666667,0,0,0,0,0,0.166666667,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.166666667,3.333333333,4.105781364,0.002608908,3.1,0.166666667,46.95,11.09729004,12,83,104,28,14,0,0,1573.755,35,45,1076.1
pote.txt_12109,82.10526316,0,0,0,0,0,0,0,0,0.157894737,0.210526316,0,0,0,0,0.421052632,0,0,0,0,0.210526316,0,0,0,0,0,0,0,0,0.210526316,4.157894737,10.75302861,0.003899783,3.042105263,0.210526316,64.31578947,11.80310059,19,126,214,46,24,0,0,2757.34,61,72,1879.5
pote.txt_11035,162.5,0,0,0,0,0.083333333,0.083333333,0,0.25,0.333333333,0.166666667,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.166666667,3.5,3.75610561,0.002526089,2.158333333,0.5,-10.15833333,10.4777832,12,71,128,16,13,0,0,1486.925,29,40,879.4
pote.txt_8503,104.4827586,0.103448276,0,0.034482759,0.034482759,0.068965517,0.103448276,0.034482759,0.068965517,0.275862069,0.172413793,0,0,0.034482759,0,0,0.034482759,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0.103448276,3.068965517,5.842216016,0.001801518,2.555172414,0.413793103,3.117241379,10.09742737,29,158,257,39,36,0,0,3242.94,71,102,2174.4
pote.txt_7709,93.18181818,0.136363636,0,0.045454545,0,0.090909091,0.136363636,0,0,0.181818182,0.136363636,0.045454545,0.090909091,0.045454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.090909091,2.681818182,2.757226371,0.001189077,2.577272727,0.5,6.127272727,10.00140381,22,107,176,28,27,1,0,2318.795,51,75,1631
pote.txt_2871,58.5,0,0,0,0,0,0.2,0.1,0,0.35,0.15,0,0.15,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,3.3,6.927456984,0.003030761,2.8,0.15,14.935,10.77845764,20,104,174,34,24,0,0,2285.715,53,72,1649.3
pote.txt_10717,120,0,0,0.076923077,0,0.153846154,0,0,0.153846154,0.153846154,0.153846154,0,0,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,3.846153846,3.759194373,0.002169058,2.607692308,0.461538462,65.12307692,11.72299194,13,81,137,25,17,0,0,1733.1,36,47,1149.4
pote.txt_11659,108.75,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,3.875,4.755106609,0.004972427,2.7375,0.375,5.15,10.60253906,8,45,89,13,9,0,0,956.295,21,29,636.4
pote.txt_4415,64.44444444,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0.111111111,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0.222222222,2.777777778,-2.236275464,-0.001983903,2.788888889,0.222222222,55.27777778,3.795013428,9,52,74,10,18,0,0,1127.21,24,35,734.7
pote.txt_339,56.22222222,0.022222222,0.133333333,0,0,0.022222222,0.133333333,0,0.066666667,0.066666667,0.022222222,0.022222222,0.044444444,0.044444444,0.088888889,0.155555556,0.066666667,0.044444444,0.066666667,0,0,0,0,0,0,0,0,0,0,0.022222222,2.844444444,9.697628671,0.001957187,2.928888889,0.355555556,69.50222222,10.84617615,45,201,351,75,57,7,0,4954.88,124,163,3740.4
pote.txt_9619,70.90909091,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0.545454545,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0.272727273,4.090909091,5.760041615,0.003310274,2.863636364,0.181818182,267.6363636,12.69892883,11,66,129,29,12,0,0,1740.05,37,39,1131.9
pote.txt_9425,91.81818182,0.121212121,0.060606061,0.03030303,0,0.060606061,0.03030303,0,0.03030303,0.121212121,0.151515152,0,0.03030303,0,0.03030303,0,0.181818182,0.121212121,0.03030303,0,0,0,0,0,0,0,0,0,0,0.060606061,2.575757576,2.737424391,0.000796931,2.612121212,0.454545455,24.35757576,9.307662964,33,150,253,39,48,2,0,3434.96,85,119,2521
pote.txt_11687,29.72222222,0,0.166666667,0,0.027777778,0.027777778,0.222222222,0,0.027777778,0.027777778,0.027777778,0,0.111111111,0.083333333,0.055555556,0.083333333,0.027777778,0,0.027777778,0,0.083333333,0,0,0,0,0,0,0,0,0.111111111,2.472222222,2.699480132,0.000697107,2.894444444,0.277777778,23.93333333,8.661827087,36,160,244,52,49,6,0,3872.405,96,130,2838
pote.txt_1497,113.75,0.125,0.083333333,0,0,0.083333333,0,0,0.041666667,0.166666667,0.125,0,0.041666667,0.041666667,0,0,0.041666667,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0.083333333,2.625,3.73630363,0.001439135,2.491666667,0.583333333,6.995833333,9.701263428,24,120,203,29,30,2,0,2596.215,59,83,1735.1
pote.txt_423,98,0.266666667,0,0,0.066666667,0,0,0.2,0.066666667,0.133333333,0.066666667,0,0,0,0,0,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0,0,0,0.066666667,2.666666667,1.021437638,0.000604791,2.8,0.466666667,46.29333333,8.519287109,15,86,121,23,20,0,0,1688.91,38,54,1165.9
pote.txt_4103,162.2222222,0.111111111,0,0,0,0,0,0,0,0.111111111,0.222222222,0,0,0.111111111,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,3,2.759082613,0.002624374,2.722222222,0.555555556,66.51111111,12.00839233,9,48,90,16,10,0,0,1051.33,23,30,711.1
pote.txt_12077,86.66666667,0,0,0,0,0,0,0.111111111,0,0.555555556,0.222222222,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222222222,4.842280797,0.004208995,2.7,0.222222222,43.12222222,10.60253906,9,56,99,17,11,0,0,1150.46,25,34,771.1
pote.txt_10581,114.1666667,0.166666667,0,0,0,0.083333333,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,3.666666667,5.754107608,0.004064051,2.5,0.5,-19.13333333,10.6993103,12,69,126,18,13,0,0,1415.855,30,42,915.6
pote.txt_7079,135.5555556,0.111111111,0,0,0,0.055555556,0,0,0,0,0.277777778,0,0,0,0,0.444444444,0,0,0.055555556,0.055555556,0,0,0,0,0,0,0,0,0,0.111111111,3.611111111,7.760021615,0.003222687,2.888888889,0.5,133.1666667,12.8451004,18,104,192,42,19,0,0,2407.935,53,62,1672.8
pote.txt_11269,112.5,0.09375,0,0.03125,0.03125,0.0625,0.15625,0.03125,0.09375,0.09375,0.03125,0,0.0625,0,0,0.09375,0,0.03125,0.1875,0,0,0,0,0,0,0,0,0,0,0.0625,2.6875,3.848180023,0.001124533,2.79375,0.46875,-15.06875,11.00030518,32,157,258,48,40,0,0,3422.025,79,110,2507.5
pote.txt_9799,157.6190476,0,0.095238095,0,0,0,0.285714286,0,0.095238095,0.095238095,0.238095238,0,0,0,0,0,0.095238095,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,2.333333333,1.738301632,0.000874622,2.471428571,0.523809524,7.652380952,8.903701782,21,88,159,23,24,2,0,1987.49,48,69,1423.9
pote.txt_1317,93.04347826,0.043478261,0.043478261,0.043478261,0.02173913,0.043478261,0.173913043,0,0.108695652,0.173913043,0.02173913,0.043478261,0.043478261,0,0,0.043478261,0.043478261,0.02173913,0.130434783,0,0,0,0,0,0,0,0,0,0,0.043478261,2.826086957,6.73733961,0.001388027,2.713043478,0.434782609,-2.902173913,10.0328598,46,213,368,62,58,4,0,4853.895,114,163,3561.2
pote.txt_7173,133.6842105,0.105263158,0,0,0,0.105263158,0.105263158,0,0.105263158,0.105263158,0.210526316,0,0,0.052631579,0,0,0.105263158,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0,0,0.157894737,2.526315789,1.758103612,0.000852422,2.289473684,0.526315789,27.30526316,10.00268555,19,97,161,21,23,0,0,2062.48,44,62,1317.4
pote.txt_8091,82,0.12,0.08,0.04,0,0,0.04,0,0.04,0.08,0.08,0,0,0.16,0.08,0.04,0.08,0.04,0.08,0,0.04,0,0,0,0,0,0,0,0,0.04,2.4,1.738413392,0.000657723,2.684,0.4,78.904,8.858947754,25,116,192,32,34,2,0,2643.08,63,88,1849.5
pote.txt_8847,95.13513514,0.162162162,0.054054054,0,0.027027027,0.054054054,0.108108108,0.027027027,0.054054054,0.162162162,0.108108108,0,0.081081081,0,0.054054054,0,0.027027027,0.027027027,0.054054054,0,0,0,0,0,0,0,0,0,0,0.054054054,2.702702703,4.824290278,0.001245759,2.705405405,0.486486486,8.113513514,9.788902283,37,175,288,50,47,2,0,3872.57,91,129,2820.6
pote.txt_8199,42.8,0.04,0.08,0,0.08,0.04,0.04,0,0.04,0.16,0,0.04,0,0.08,0.04,0.16,0.04,0.04,0.08,0.04,0,0,0,0,0,0,0,0,0,0.08,3.24,5.741884554,0.001892114,2.892,0.32,44.912,10.45348358,25,127,222,42,33,3,0,3034.64,70,93,2119.1
pote.txt_4461,156,0.1,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,3.2,2.757104611,0.002298497,2.28,0.5,15.7,10.30207825,10,54,103,13,12,0,0,1199.525,25,34,747.1
pote.txt_6595,148.8235294,0.058823529,0,0.058823529,0,0.058823529,0.235294118,0,0.117647059,0.117647059,0.117647059,0,0,0,0,0,0.058823529,0,0.176470588,0,0,0,0,0,0,0,0,0,0,0.058823529,2.411764706,0.759224373,0.000453805,2.5,0.529411765,13.94117647,8.591064453,17,78,133,19,21,0,0,1673.02,38,56,1186.1
pote.txt_4983,227.5,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.416666667,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916666667,1.758103612,0.001386916,2.2,0.583333333,20.04166667,10.00268555,12,61,114,14,14,0,0,1267.635,27,39,831.9
pote.txt_7679,97.14285714,0.095238095,0.095238095,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0,0.238095238,0,0,0.238095238,0.095238095,0.142857143,0,0,0,0,0,0,0,0,0.238095238,2.857142857,4.737252631,0.001770803,2.728571429,0.476190476,67.8047619,10.30036926,21,114,190,36,25,2,0,2675.2,59,73,1747.3
pote.txt_2037,75.48387097,0,0,0,0,0.193548387,0.096774194,0,0.193548387,0.322580645,0,0,0,0.032258065,0,0.096774194,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0.193548387,3.516129032,12.7500816,0.003354587,2.570967742,0.387096774,-2.883870968,12.331604,31,187,308,50,34,0,0,3800.79,80,108,2443
pote.txt_7195,159.4736842,0.157894737,0,0,0,0.105263158,0,0.052631579,0.210526316,0.052631579,0.157894737,0,0.052631579,0.052631579,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,2.526315789,0.846276801,0.000411727,2.352631579,0.631578947,2.5,8.756835938,19,102,159,23,24,0,0,2055.43,44,63,1347
pote.txt_4729,98.18181818,0.272727273,0,0,0,0.181818182,0.090909091,0,0.090909091,0.181818182,0.090909091,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,2.727272727,1.758103612,0.001469372,2.390909091,0.727272727,-6.345454545,10.00268555,11,58,93,13,12,1,0,1196.5,24,36,773.6
pote.txt_11065,48.8,0.06,0.16,0,0.02,0.04,0.08,0.04,0.04,0.08,0.04,0,0.12,0.06,0.04,0.04,0.06,0.02,0.04,0.02,0.04,0,0,0,0,0,0,0,0,0.1,2.62,4.852038526,0.000871818,2.766,0.38,35.052,8.910057068,50,238,366,72,67,8,0,5565.425,134,182,3938.7
pote.txt_12121,69.52380952,0.047619048,0.142857143,0.047619048,0,0,0,0,0.047619048,0.142857143,0.047619048,0,0.047619048,0.095238095,0,0.19047619,0.047619048,0,0.095238095,0,0.047619048,0,0,0,0,0,0,0,0,0.047619048,3.095238095,5.727483401,0.002285472,2.89047619,0.380952381,56.68095238,10.08060455,21,106,185,37,27,3,0,2506.04,60,78,1762.1
pote.txt_11785,60,0.038461538,0.230769231,0,0.038461538,0.076923077,0.153846154,0,0.038461538,0.038461538,0.076923077,0,0.038461538,0.038461538,0,0,0.038461538,0.115384615,0.038461538,0,0.038461538,0,0,0,0,0,0,0,0,0.115384615,2.230769231,-0.298491866,-0.000110914,2.596153846,0.5,4.919230769,5.9609375,26,114,176,28,35,6,0,2691.205,66,93,1845.7
pote.txt_2719,0,0,0,0,0.142857143,0,0,0,0,0,0,0.428571429,0,0.071428571,0.214285714,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.928571429,-0.234297462,-0.000126151,2.785714286,0.428571429,46.12857143,6.143798828,14,72,125,23,22,6,0,1857.275,37,57,1356.9
pote.txt_977,132,0.2,0.1,0,0,0.05,0.05,0,0.2,0.15,0.05,0.05,0,0.05,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.05,2.55,2.737302631,0.001308659,2.43,0.7,21.055,9.390174866,20,96,167,23,22,3,0,2091.685,46,67,1377.6
pote.txt_11999,195,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.757074611,0.003714182,2.65,0.5,-26.20833333,12.31056213,12,72,140,24,13,0,0,1550.025,33,42,1031.7
pote.txt_2331,73.5,0.15,0,0,0,0.05,0.05,0.1,0,0.05,0.15,0,0,0.2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2.8,5.93340099,0.002528332,2.93,0.35,110.86,12.60343933,20,112,176,40,21,0,0,2346.765,53,68,1616.9
pote.txt_4353,78,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2.6,-1.236966164,-0.001160201,2.72,0.4,0.51,4.370300293,10,47,75,11,17,0,0,1066.165,25,37,775
pote.txt_2441,30.85714286,0.085714286,0.142857143,0.057142857,0.057142857,0.028571429,0.114285714,0,0.028571429,0.057142857,0.028571429,0,0.114285714,0.057142857,0,0.057142857,0.057142857,0.057142857,0,0,0.057142857,0,0,0,0,0,0,0,0,0.085714286,2.514285714,-0.285556894,-7.60E-05,2.902857143,0.314285714,16.21142857,6.178833008,35,153,237,47,54,5,0,3759.15,95,132,2817.3
pote.txt_3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0.285714286,4.428571429,4.760051615,0.004063731,3.314285714,0,335.8857143,12.60205078,7,42,84,22,8,0,0,1171.35,26,26,798.2
pote.txt_8923,45.12820513,0.051282051,0.153846154,0.025641026,0.076923077,0.025641026,0.076923077,0,0.051282051,0.076923077,0.051282051,0,0.025641026,0.025641026,0.025641026,0.179487179,0.025641026,0.051282051,0,0,0.076923077,0,0,0,0,0,0,0,0,0.102564103,3.076923077,5.704183815,0.001227128,2.964102564,0.333333333,56.42307692,9.301361084,39,194,317,65,56,6,0,4648.4,113,149,3349.6
pote.txt_1881,94.57142857,0.085714286,0,0.028571429,0.028571429,0.028571429,0.2,0.028571429,0.085714286,0.142857143,0.028571429,0.028571429,0,0.028571429,0.028571429,0.057142857,0.057142857,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.028571429,2.657142857,4.846192021,0.001349441,2.794285714,0.4,34.08571429,10.56504822,35,162,273,49,43,1,0,3591.26,85,121,2673.6
pote.txt_10959,100.25,0.2,0,0.025,0.025,0,0.125,0.025,0.125,0.1,0.025,0,0.025,0,0.1,0.075,0.025,0.05,0.075,0,0,0,0,0,0,0,0,0,0,0,2.675,4.847181022,0.001174589,2.8975,0.425,10.21,11.06887817,40,180,310,60,53,0,0,4126.705,101,140,3208.6
