#name,AASI_lag0,AASI_lag1,AASI_lag2,eisenberg_lag0,eisenberg_lag1,eisenberg_lag2,Ez_lag0,Ez_lag1,Ez_lag2,Ez_lag3,Ez_lag4,Ez_lag5,Ez_lag6,Ez_lag7,Ez_lag8,flexibility_lag0,flexibility_lag1,flexibility_lag2,grantham_lag0,grantham_lag1,grantham_lag2,grantham_lag3,grantham_lag4,grantham_lag5,grantham_lag6,grantham_lag7,grantham_lag8,ISAECI_lag0,ISAECI_lag1,ISAECI_lag2,ISAECI_lag3,ISAECI_lag4,ISAECI_lag5,levitt_alpha_lag0,levitt_alpha_lag1,levitt_alpha_lag2,MSS_lag0,MSS_lag1,MSS_lag2,MSW_lag0,MSW_lag1,MSW_lag2,MSW_lag3,MSW_lag4,MSW_lag5,MSW_lag6,MSW_lag7,MSW_lag8,TM_tend_lag0,TM_tend_lag1,TM_tend_lag2,z3_lag0,z3_lag1,z3_lag2,z3_lag3,z3_lag4,z3_lag5,z3_lag6,z3_lag7,z3_lag8
pote.txt_8495,3.807017241,3.250235714,3.295344444,3.355693103,2.101557143,1.459718519,1.404803448,149.2855241,23.67205172,1.008892857,141.5082321,22.27663214,0.962481481,140.4429741,23.05417778,0.775163862,0.768590321,0.770012889,0.5986,91.62413793,9232.724138,0.474096429,90.38928571,7724.017857,0.518985185,90.45925926,7221.361111,4846.99211,1.612744828,3597.309511,1.233192857,3722.515704,1.099355556,0.776644828,0.743325,0.735859259,362.7064428,348.0059519,346.3599439,0.237396552,0.292589655,0.805155172,0.154614286,0.24495,0.272021429,0.15087037,0.209603704,0.022081481,4.013144828,3.037528571,2.723296296,5.918148276,5.501024138,7.149413793,3.359275,0.916742857,3.668689286,2.566577778,1.120359259,2.116718519
pote.txt_3073,4.850606897,4.693353571,4.669903704,1.20732069,-0.261914286,0.050385185,0.806748276,180.9059034,43.80674828,0.042560714,174.5353214,35.88258571,-0.102562963,172.3428926,39.09291852,0.414349207,0.322268357,0.291859074,0.945444828,72.6837931,8096.344828,0.302771429,64.05678571,6691.178571,0.155466667,64.53037037,5968.666667,11012.65597,0.438317241,8042.127025,0.176628571,6595.101652,0.146433333,1.058827586,1.003142857,1.026974074,370.8584644,340.8025544,329.1948785,0.442268966,0.320568966,0.360103448,0.141446429,0.129617857,0.074721429,0.217425926,0.052488889,0.15692963,3.730603448,-0.522467857,-0.64667037,9.998244828,6.661903448,3.646706897,-1.0744,1.161810714,-0.902735714,-3.47852963,0.290381481,0.51327037
pote.txt_889,5.564122222,4.70485,4.509685714,1.695388889,0.2817,0.059571429,1.687433333,170.0644667,25.91706667,0.6011125,167.5124875,15.8782625,0.579457143,165.6373143,18.16085714,0.627606556,0.532359375,0.47975,0.468511111,109.7522222,10847.69444,0.316875,100.46,9237.125,0.250457143,96.75571429,7380.785714,9246.145144,0.907755556,7874.452938,0.5588625,8442.627871,0.437571429,1.131066667,1.063075,0.913157143,375.3259449,321.9786385,310.796651,0.242155556,0.312877778,0.460733333,-0.0616375,0.0461,-0.0387,-0.020428571,0.150228571,-0.169142857,7.341466667,2.966875,3.334471429,9.361222222,6.285577778,5.863588889,0.163175,0.4754,-0.219625,2.893571429,1.083457143,-0.934928571
pote.txt_6771,3.643472222,3.3279,3.449425,0.947177778,0.250517647,0.03505,0.478916667,242.5557833,51.16938889,0.034505882,232.0552765,47.17203529,-0.07859375,228.5591438,46.7982125,0.353876611,0.256627471,0.262042563,0.479261111,56.86833333,8308.569444,0.092323529,50.53352941,5920.676471,0,50.295,4771.4375,15732.91607,0.178738889,10921.68954,0.042041176,8554.285669,0.04140625,1.129377778,1.050817647,1.0057625,375.7016177,339.2532261,333.0223277,0.506994444,0.415161111,0.336727778,0.141905882,0.305217647,0.217141176,0.26853125,0.28303125,0.16829375,2.811655556,0.186258824,-0.534925,12.15003889,3.47275,1.288327778,1.462882353,1.232205882,-0.132058824,-2.5581875,0.96215,-0.43015625
pote.txt_7569,3.88481,3.438436842,3.5985,1.20588,0.054926316,-0.269027778,0.91958,186.841965,29.35705,0.206084211,180.7680632,27.11943684,-0.019527778,188.9686944,26.26055556,0.46460145,0.376070895,0.328452167,1.114495,72.359,8312.375,0.346268421,67.76263158,4924.342105,0.616216667,63.37444444,5088.319444,10093.02648,0.47105,6655.8877,0.200057895,7977.122122,0.151188889,0.984645,0.876994737,0.869394444,369.058423,327.5757757,316.7369237,0.40293,0.28532,0.45097,0.002631579,0.159873684,-0.010836842,0.064905556,0.141316667,0.04595,3.21454,0.928647368,-0.594205556,6.475645,5.83392,5.099855,-1.026773684,-1.345073684,0.296868421,-1.045377778,-1.699616667,-1.761433333
pote.txt_8889,4.418964865,3.94855,3.882248571,1.410889189,-0.082858333,-0.03982,0.830732432,190.0183324,36.63529189,0.059330556,183.489125,31.02421389,0.236551429,184.65292,34.08042286,0.516245568,0.395256167,0.374718657,1.401081081,69.29837838,7561.101351,0.576927778,64.46722222,5340.513889,0.570288571,64.16485714,5086.671429,9558.61747,0.584735135,6116.668342,0.266847222,6750.596597,0.208662857,0.879102703,0.835105556,0.803228571,381.1998342,324.0757351,310.0548295,0.379097297,0.343275676,0.448532432,0.125261111,0.129427778,0.072730556,0.135031429,0.199185714,0.03428,2.759602703,-0.261763889,0.451385714,7.753394595,7.395321622,5.298278378,-1.593255556,0.272033333,-0.263397222,0.811728571,0.35726,-1.315362857
pote.txt_19,5.06279375,4.834693333,4.900235714,1.161125,0.31424,-0.180571429,0.61646875,199.0990875,52.8983875,0.068913333,192.5632067,46.62357333,-0.253064286,187.20855,42.54487857,0.461530438,0.358326867,0.319570429,0.3613375,65.214375,7899.4375,0.077313333,57.91533333,5507.2,0,56.72714286,5490.357143,12941.60699,0.15720625,8365.9902,0.049153333,8412.925314,0.030371429,1.02428125,0.97316,0.956528571,339.2559581,278.520317,266.4630194,0.5094125,0.42089375,0.3587875,0.33276,-0.00828,0.16972,0.249364286,0.003221429,0.117235714,3.8513,0.037173333,-1.6508,11.31735,7.63578125,2.157875,-1.88272,3.541813333,0.846393333,-4.627478571,1.830071429,0.512292857
pote.txt_8431,5.022562963,4.816684615,4.7675,0.799459259,-0.010138462,-0.160504,0.6399,170.5799037,33.35935556,0.025203846,165.0680615,29.76581154,-0.166812,162.859596,29.496832,0.332844704,0.228688038,0.18883,0.405481481,76.38925926,6559.407407,0.117542308,69.62807692,4457,0.013456,66.152,4856.96,8794.716604,0.425474074,6358.675381,0.140365385,5185.55746,0.103908,1.313862963,1.248923077,1.251048,312.671097,256.3576894,266.5668285,0.41947037,0.276325926,0.331674074,0.213723077,0.087,0.157619231,0.124936,0.031832,0.189664,2.918418519,-0.021080769,-1.094812,7.473874074,5.664503704,1.544892593,-0.093846154,-0.850176923,0.044753846,-4.946284,1.75574,0.321292
pote.txt_6623,4.051935294,4.07049375,4.024706667,2.409929412,-1.944375,2.297333333,1.404152941,171.5760882,38.67701765,-0.84485625,148.5669,22.37513125,1.35574,156.4006667,33.28603333,0.392504176,0.289319375,0.3786334,0.106588235,75.78705882,12055.29412,0,65.041875,10733.25,0.099886667,74.29333333,10807.13333,13881.47888,0.591088235,10983.13466,0.0784625,11539.92643,0.4704,1.328370588,1.2921,1.282993333,375.6901959,362.8583903,360.7616858,0.434594118,0.271194118,0.366035294,0.2817375,0.09053125,-0.27425,0.345826667,0.21508,0.330706667,6.100735294,-4.63305,5.44798,11.10347059,3.0527,5.393211765,-8.687375,-2.61714375,2.193475,7.891153333,2.744246667,5.17058
pote.txt_1899,3.673011111,3.3155,3.52873125,0.896783333,-0.244517647,0.00105,0.996444444,217.5561778,33.81961111,0.050517647,200.2938294,27.21184706,0.133575,193.4089687,27.52110625,0.341996222,0.243321882,0.2131085,1.055927778,63.20666667,11408.13889,0.326682353,57.99470588,8246.029412,0.32004375,59.52125,8016.40625,16106.25413,0.270372222,12303.16589,0.202752941,10872.87073,0.20819375,1.047966667,0.951982353,0.94618125,442.6009996,405.4030098,401.5450794,0.474733333,0.4021,0.300566667,0.036417647,0.2531,-0.045688235,-0.11646875,0.1825625,0.03953125,4.001138889,-0.311917647,0.1408625,9.805022222,4.703711111,4.980211111,-1.058758824,-0.458929412,-0.426217647,-2.85083125,-1.32443125,-0.85420625
pote.txt_5297,4.825616667,4.743972727,4.7228,1.759416667,-0.494090909,-1.118,1.11435,162.8287833,44.839325,-0.140627273,151.4034909,33.31962727,-0.43738,151.13594,29.36683,0.46172925,0.333203273,0.4237694,0.156516667,68.87833333,13308,0.043681818,61.91090909,11907.90909,0.10123,64.635,10785.7,15232.86192,0.505291667,12508.31091,0.282836364,12664.74246,0.11007,1.0373,0.993609091,0.99105,387.2965477,342.71478,333.9504724,0.518725,0.390833333,0.344483333,-0.020136364,0.158045455,-0.082436364,-0.05298,0.19601,-0.21879,5.039958333,-0.803136364,-2.32353,12.64845,9.127125,3.981975,-1.876818182,0.939627273,1.0751,-1.04397,-4.92659,0.55318
pote.txt_4135,3.9924,3.7323,3.916285714,1.672222222,-0.935,0.69,1.452266667,221.9007111,43.12587778,-0.6944,219.65445,32.0292,0.659314286,219.1694,38.16032857,0.270152889,0.176368,0.238827429,0.0484,70.09,13138.77778,0,47.53,12987,0.031114286,62.59285714,13100.42857,17930.5029,0.1304,17854.05038,0.04225,17761.05861,0.099685714,1.611288889,1.62175,1.6134,375.5156154,377.2521403,375.8830112,0.419822222,0.290844444,0.174222222,0.41995,0.1728,-0.0656,0.416828571,0.240457143,0.0864,7.160933333,-3.8948,3.040857143,13.3381,1.472988889,4.9156,-4.535675,-0.824,2.548,6.428614286,0.607757143,4.107828571
pote.txt_5153,5.114775,4.970390909,5.23723,2.237766667,-0.065745455,0.0476,1.353975,160.9668417,27.85791667,-0.013536364,151.8845273,23.62760909,0.53782,142.23139,23.35789,0.428449167,0.255387636,0.3038764,1.025741667,80.60416667,12108.75,0.171718182,72.89909091,10812,0.55868,80.124,11781.1,10520.65691,1.288333333,5500.584382,0.875854545,7898.00785,0.97378,1.221633333,1.186572727,1.2313,453.9821241,447.9737131,443.5275316,0.342341667,0.469975,0.401983333,0.102527273,0.374827273,-0.083727273,0.12864,0.31965,-0.10932,4.302066667,-0.613909091,0.68771,9.460933333,3.844233333,5.706608333,-3.797581818,0.075,1.890481818,1.84726,1.42488,0.81397
pote.txt_1443,3.869157895,2.9878,2.844547059,0.408189474,0.191688889,0.206423529,0.275247368,233.5346053,33.89007895,-0.027077778,224.60425,32.37442222,-0.029429412,225.2868176,32.24171176,0.617081158,0.496702167,0.505,0.502510526,62.43052632,3180.75,0.272105556,59.21166667,1880.569444,0.210470588,58.37470588,1619.823529,9614.234642,0.058584211,6593.384333,0.0345,5036.527447,0.026094118,0.701447368,0.628288889,0.604341176,265.4002679,206.3668548,184.1627403,0.394773684,0.369273684,0.460342105,0.337722222,0.187272222,0.396505556,0.332776471,0.1294,0.372458824,1.354526316,-0.175594444,-0.123688235,5.840878947,9.182531579,1.710878947,-0.090133333,3.860111111,-0.042666667,-2.2502,2.3853,-0.015223529
pote.txt_7451,2.805465,1.445678947,2.041183333,1.668625,-0.169989474,0.250822222,0.97621,232.334275,29.535445,0.253010526,212.7246053,24.89603684,0.476522222,221.9367389,23.29809444,0.6756563,0.599453947,0.581277778,0.400425,72.9125,8059.6875,0.261915789,70.80736842,4436.131579,0.222394444,70.26777778,5104.5,12722.08368,0.68631,9915.973763,0.237926316,8461.299006,0.344561111,0.663745,0.562836842,0.595705556,365.6691565,323.1522915,312.272184,0.310175,0.40118,0.52598,0.025268421,0.259626316,-0.161315789,-0.009272222,0.228433333,0.211055556,3.38015,0.968757895,1.043766667,7.998995,5.75542,4.751125,0.982284211,-1.1072,-2.453457895,-2.197355556,0.118966667,1.378661111
pote.txt_601,5.2626,5.167216667,5.128973913,1.185644,0.097716667,-0.481382609,0.914528,168.268144,32.411748,0.123091667,159.5903958,27.29513333,-0.349982609,158.5949826,25.57157826,0.39816284,0.274631375,0.273742739,0.3098,78.634,9866.32,0.133616667,73.10958333,7545.833333,0.099495652,72.07043478,7436.73913,11442.643,0.452836,8298.523933,0.258054167,7816.185187,0.223573913,1.064356,1.009633333,1.0079,365.435315,321.4861871,299.1651088,0.45946,0.347916,0.408796,0.1832375,0.0415125,0.078841667,0.053208696,0.027756522,0.072573913,4.170052,0.479466667,-1.624717391,9.075212,8.120484,3.181432,-0.8667875,2.4038125,0.8174875,-4.054956522,1.796530435,0.467995652
pote.txt_9013,5.097376744,4.740609524,4.731839024,0.830637209,-0.098121429,0.010373171,0.783325581,173.6682884,31.82155814,0.215959524,169.8893667,29.39083571,0.290634146,170.5489341,30.14358537,0.50170193,0.37428769,0.363734756,2.257351163,75.33674419,5054.843023,1.137333333,70.48238095,2961.678571,1.211741463,68.97804878,3011.268293,5202.399881,0.540476744,3570.280483,0.187209524,3409.997761,0.25265122,1.00405814,0.909559524,0.921343902,340.5279634,249.540548,268.2341859,0.314734884,0.269172093,0.400937209,0.043202381,0.0411,0.134842857,0.159207317,0.038643902,0.119768293,2.180053488,0.3591,0.493119512,4.775539535,7.698025581,5.832216279,1.440938095,-0.084057143,-0.435119048,1.194378049,0.967604878,0.385297561
pote.txt_6561,4.2205125,4.245993333,4.260014286,1.78381875,-0.622093333,-0.26155,1.08896875,148.4681625,48.8902875,-0.41448,142.5805533,40.75038667,-0.279171429,142.3786571,41.12732143,0.275685,0.1058176,0.125676571,0.184375,57.96625,19283.0625,0.042293333,47.53266667,17812.26667,0.090535714,50.80642857,17091.21429,20944.75213,1.01996875,17812.015,0.710486667,17784.84639,0.651707143,1.058725,1.02978,1.039392857,534.8347767,533.1504402,523.1434447,0.677525,0.59010625,0.32430625,-0.10612,0.4301,-0.049266667,-0.342371429,0.427178571,-0.0638,4.33559375,-1.671013333,-0.974142857,16.57783125,7.821475,3.3684875,0.13924,1.969853333,-0.0725,1.89495,0.311114286,-0.755942857
pote.txt_4723,4.914336364,4.84695,4.902322222,1.109936364,0.299,-0.045444444,0.718436364,206.3286091,53.18462727,0.12531,197.02638,46.37962,-0.17,198.9974889,46.11062222,0.331713455,0.3024264,0.295711444,0.438345455,65.00727273,8631.636364,0.2492,56.909,7004.9,0.217733333,57.81111111,7856,13446.93458,0.357145455,10713.90839,0.26123,10097.62851,0.123011111,1.370263636,1.32075,1.264555556,385.7902959,379.5633835,392.7536748,0.504872727,0.527736364,0.296118182,0.391,0.12351,0.17102,0.243233333,0.3324,0.225177778,4.157954545,0.42013,-0.391944444,11.55347273,2.060236364,2.148036364,2.46536,0.99242,-0.0425,2.1294,-0.044922222,1.106111111
pote.txt_8117,4.668856,4.578370833,4.490673913,2.146848,0.987933333,0.117495652,0.889792,171.041452,39.300724,0.391154167,162.7876083,33.69404167,0.010352174,159.7886522,30.4145,0.46211452,0.341851875,0.346502391,0.292492,75.4788,9416.52,0.133133333,72.04291667,7927.375,0.100795652,69.03173913,7380.086957,10176.75991,0.750664,7702.166579,0.5552,6427.981604,0.4182,1.130792,1.073675,1.077491304,343.9084857,311.9373332,288.8443852,0.418476,0.284252,0.515208,0.034854167,0.212754167,0.281720833,0.005030435,0.130808696,0.282373913,3.395876,1.077216667,-0.83403913,9.46808,6.558384,3.627732,2.2318625,2.6972875,2.0178875,-4.092991304,0.956547826,2.199834783
pote.txt_11231,4.989982857,4.733352941,4.784057576,1.576151429,-0.243682353,-0.423175758,0.986825714,175.5505257,42.53897429,-0.0839,169.0352706,32.83117941,-0.154169697,169.7157697,31.80880606,0.490851257,0.378442794,0.393580364,0.333222857,79.50485714,8988.35,0.151264706,71.51911765,7177.441176,0.11529697,71.28242424,7090.575758,10863.74821,0.53768,7939.134612,0.264935294,7787.180445,0.195169697,1.143202857,1.077488235,1.073760606,353.8973275,302.6544149,306.805321,0.422211429,0.330365714,0.37658,0.171420588,0.044647059,-0.012661765,0.167248485,0.023451515,0.0135,4.684011429,-0.655361765,-1.551251515,9.839648571,6.024777143,3.382305714,-2.076141176,0.63915,0.233808824,-2.645884848,0.025072727,0.429587879
pote.txt_5403,3.779261538,3.476116667,3.424009091,1.187476923,0.284,-0.101818182,0.725592308,244.8505,50.27146154,-0.117775,237.9612,42.70795833,-0.336190909,227.6643818,40.965,0.349798154,0.2689595,0.250849727,0.225684615,53.38153846,9909.019231,0.03905,45.16333333,7516.333333,0,44.57818182,6914.727273,17610.31358,0.075692308,14541.2525,0.044408333,12681.68628,0.029490909,1.203546154,1.112025,1.061254545,373.4633069,333.9711084,326.2417381,0.506530769,0.432592308,0.252692308,0.370541667,0.301366667,0.034966667,0.394936364,0.270981818,0.093118182,4.063746154,-0.391783333,-1.841081818,12.72082308,4.0273,2.525884615,3.0343,1.517166667,0.120933333,-2.928145455,1.525490909,0.719254545
pote.txt_2635,4.63455,4.506911111,4.1629875,0.82815,0.519744444,0.62115,0.47392,162.92657,35.78257,0.266722222,153.2278333,32.72805556,0.1101125,163.0337,36.315325,0.1389695,0.108263889,0.0829705,0.83715,45.333,8688.2,0.271944444,42.31,6869,0,41.6875,6811.875,13799.98119,0.29447,11421.14456,0.052844444,12918.53771,0.0288875,1.30176,1.2965,1.3187875,408.821952,377.0169387,372.8216905,0.66866,0.50171,0.2213,0.175822222,0.398944444,0.178755556,0.1586,0.3456,0.185475,1.91249,0.884266667,1.11175,8.46493,4.18546,2.60083,3.6651,0.557611111,-0.150922222,4.8791625,-0.523275,-0.55375
pote.txt_1713,4.296414286,4.246661538,4.306725,1.251692857,0.310153846,-0.49855,0.76735,181.02395,44.93374286,0.137315385,173.1787692,35.8943,-0.354841667,163.9913583,26.77310833,0.297223286,0.250807692,0.287753417,0.203371429,62.04428571,8919.071429,0.044423077,59.36230769,7302.153846,0.123066667,58.2775,7719.833333,13507.10791,0.117128571,10937.98774,0.067646154,10531.22218,0.082466667,1.272835714,1.228792308,1.250225,378.8440449,363.9587591,364.1754574,0.580107143,0.383928571,0.322535714,0.543738462,0.275,0.0326,0.521941667,0.212041667,0.092008333,4.182078571,0.771938462,-2.302383333,9.675878571,2.900314286,2.872221429,1.777730769,1.1579,1.464215385,-4.239483333,0.923141667,1.335175
pote.txt_5261,5.514885714,5.3965,5.63108,0.4739,-0.065766667,-0.4194,0.519185714,198.7058429,41.53087143,-0.06935,202.4963,38.46973333,-0.35052,205.60276,39.32856,0.536722286,0.459914333,0.43865,1.030371429,84.18571429,7614.714286,0.74395,79.52166667,4139,0.37024,72.368,4844.6,8341.773571,0.7671,2101.384583,0.618033333,2493.40252,0.32884,1.0303,0.986433333,0.98544,375.3619453,296.6421395,271.0465184,0.4287,0.356214286,0.463742857,0.185566667,-0.027183333,0.368833333,0.1804,0.02788,0.21288,2.469371429,-0.5038,-1.53966,10.37564286,7.2402,0.4476,-3.23565,3.728466667,0.154283333,-5.019,1.65106,-0.25826
pote.txt_5461,4.991636364,4.55892,4.496744444,1.290218182,-0.32108,-0.150666667,0.779663636,229.9416727,61.67929091,-0.39002,217.50653,53.0826,-0.285044444,210.6536667,57.36067778,0.404248818,0.2723986,0.285486111,0.309754545,68.52727273,9915.272727,0,55.505,8381.6,0,54.28333333,7728.888889,16276.955,0.330536364,10883.04678,0.06604,10942.66433,0.051122222,1.222572727,1.22174,1.166188889,401.0510426,386.5391021,377.9378257,0.467809091,0.482454545,0.243127273,0.20783,-0.06914,0.06967,-0.024155556,-0.051655556,0.054988889,4.913718182,-2.55056,-2.008844444,14.62628182,4.367972727,1.825481818,-4.35537,0.45759,0.5295,-3.028533333,-1.900466667,-0.105222222
pote.txt_11089,5.898906667,5.600528571,5.313669231,0.680453333,-0.0784,0.040892308,0.767873333,232.4789933,50.10014667,0.167628571,224.8470786,46.08341429,0.173584615,227.5302154,42.9394,0.486357467,0.362350214,0.389923077,1.135533333,98.21066667,7323.733333,0.592778571,88.36642857,5072.357143,0.7654,84.70615385,6582,9443.47998,0.889153333,2399.496014,0.686835714,5772.119454,0.622630769,1.147826667,1.092614286,1.085015385,446.0555227,441.9365421,441.2553228,0.353466667,0.494526667,0.463146667,-0.031221429,0.181471429,0.286742857,0.181876923,0.186992308,0.271476923,4.646393333,0.925778571,0.999907692,11.76268667,1.812986667,1.428693333,-2.6935,0.147185714,0.350264286,1.142476923,0.949630769,-0.170276923
pote.txt_5701,4.0978,4.103325,4.076081818,1.001407692,-0.059083333,-0.227481818,0.690884615,185.3653308,43.31366154,-0.164508333,166.0226,33.22093333,-0.179609091,172.1289818,32.84384545,0.242355846,0.142560167,0.148452,0.100253846,59.04538462,11317.07692,0.055375,55.07583333,7192.833333,0.008390909,55.82545455,6760.636364,15929.41929,0.259438462,11265.0965,0.083141667,10368.88046,0.096363636,1.263853846,1.25095,1.218490909,379.3484726,301.3136152,302.3671696,0.542484615,0.4079,0.299915385,0.223808333,0.145883333,0.070416667,0.044863636,0.160454545,0.074627273,3.3556,-0.774191667,-1.183509091,11.24018462,6.102446154,2.032515385,-1.270633333,-0.207716667,0.103325,-2.6778,-2.041072727,0.3115
pote.txt_7701,3.8093,3.78573,3.721152632,1.948357143,-0.59018,-0.13,1.3885,175.3307857,33.42922857,-0.20453,163.417275,24.855345,0.465689474,162.5986684,23.46126316,0.313797714,0.2180194,0.210606737,1.171828571,72.78714286,10332.28571,0.016335,64.392,9211.35,0.448105263,59.35105263,8740.315789,11671.77319,0.4947,10219.84439,0.090985,10068.65024,0.164915789,1.460514286,1.44843,1.454384211,370.0092403,357.1540902,365.8430918,0.376042857,0.175728571,0.318357143,0.338135,0.08166,-0.05221,0.349221053,0.072726316,-0.009263158,5.3439,-0.80665,-0.584936842,8.578114286,2.340314286,7.2198,-3.9753,-0.649395,2.141425,-2.332742105,-0.217589474,-2.205305263
pote.txt_1495,5.017496774,4.79565,4.833844828,1.165125806,-0.12572,-0.214331034,0.857606452,179.266229,43.13490645,0.149176667,171.35304,35.42174333,-0.189568966,172.603469,37.26627931,0.445852226,0.3365426,0.332841,0.843345161,77.27580645,7934.967742,0.325873333,68.696,6229.6,0.21637931,68.57689655,5329.862069,10027.71679,0.431651613,6896.786393,0.187003333,6471.559855,0.109731034,1.087977419,1.04256,1.009386207,358.0461999,312.1238343,301.1595138,0.389232258,0.307374194,0.36336129,0.135463333,0.073913333,0.07767,0.096934483,0.033017241,0.045458621,3.946916129,0.104123333,-0.92837931,9.278935484,7.096593548,3.7219,-1.56064,1.8372,-0.44788,-2.208331034,-1.292334483,-0.280610345
pote.txt_10373,4.07745,3.5631,3.8988,1.5811,-0.662,-1.365,1.558825,184.555375,20.309875,-0.5258,177.7017667,19.29716667,-0.9047,166.03895,12.32055,0.266698,0.072412,0.103368,0.05445,87.0075,11676.75,0,64.13666667,7829.666667,0,75.145,9698.5,15240.9508,0.145975,12615.9892,0.0359,12966.7248,0.05035,1.4587,1.4277,1.4514,360.817905,333.2934618,346.7677046,0.407675,0.193825,0.305,-0.190033333,0.084666667,-0.121733333,-0.00765,0.042,-0.288,7.002,-2.471066667,-4.0828,10.085625,2.164775,4.98245,-4.706133333,-0.951766667,-0.5517,-6.887,-0.30315,-0.8478
pote.txt_10805,5.51112,4.4757,4.37085,0.63893,0.049155556,-0.23665,0.92651,193.76938,31.77108,0.180011111,185.5259333,25.16438889,-0.1816125,192.38865,24.07655,0.4695834,0.402975333,0.41521875,0.33843,88.905,8987.925,0.189733333,82.16444444,8009.111111,0.1298875,78.86875,6328.6875,9312.06669,0.69247,7045.382567,0.409611111,5513.983725,0.34645,1.23183,1.048933333,1.0647,426.49872,415.8326444,404.2414135,0.4197,0.33182,0.2015,-0.214811111,0.036088889,0.058355556,0.0338625,-0.060175,0.023175,4.38831,1.242322222,-0.650125,6.24423,2.4167,1.78764,0.513044444,-0.743277778,0.0333,-2.675825,0.4416625,0.525075
pote.txt_9591,3.914583333,3.7745,3.915,2.69105,0.9362,-1.257525,1.65135,126.1274,30.85763333,0.5154,128.6707,32.20834,-1.213375,126.6355,30.996,0.397264,0.2231528,0.029736,1.425033333,72.79333333,17623,0.35778,57.592,16250.2,0.14235,51.03,17935,14422.98675,1.3914,13306.43844,1.21784,12865.9275,1.0962,1.0914,1.06326,1.05435,503.3335333,523.7509382,528.9871243,0.465416667,0.356766667,0.479116667,0.101,0.3147,0.14316,-0.4025,0.2156,-0.273775,4.9922,1.11854,-3.40425,11.71391667,7.0458,8.67145,3.16416,4.79254,0.03488,-11.055625,5.0005,-1.251625
pote.txt_2973,5.897916667,5.542172727,5.86713,1.646866667,0.5708,-0.2888,1.122233333,156.3386917,19.181325,0.482345455,151.8745182,15.32,0.2227,142.3818,16.49387,0.348323,0.214287909,0.1222042,0.249666667,93.38416667,11069,0.201145455,89.28272727,9850.636364,0.20556,91.819,9688.4,9581.841008,0.672441667,7835.741836,0.4187,6697.29996,0.38003,1.2053,1.124127273,1.08746,414.1112393,367.0021891,356.1029551,0.465575,0.269225,0.520141667,0.130654545,0.143381818,0.069763636,-0.1396,0.08704,-0.20092,4.149033333,1.428881818,1.11651,7.255725,5.631858333,4.051291667,0.849236364,0.257681818,1.3045,1.69015,0.18918,-1.54895
pote.txt_12109,3.844778947,3.796416667,3.780794118,3.255810526,0.808,-1.07,1.570042105,155.3184158,33.61115263,0.544161111,147.3216444,31.94421111,-0.404094118,138.7246059,30.13428824,0.536155789,0.447390444,0.402628235,0.203510526,79.73,15197.84211,0.123322222,71.80555556,15116.77778,0.076435294,66.60294118,15264.52941,11542.47267,1.358163158,9850.342533,0.880944444,7991.030365,0.662282353,1.091847368,1.026233333,1.009041176,414.4513655,412.1533108,413.6019229,0.374815789,0.232547368,0.488673684,-0.127555556,0.202461111,0.174577778,-0.028035294,0.158176471,-0.080941176,5.419157895,1.803916667,-1.316970588,8.868673684,4.344247368,6.741557895,0.456022222,1.668077778,4.4072,-5.893858824,1.856947059,2.587494118
pote.txt_11035,4.330108333,4.360345455,4.46242,1.635541667,-0.283,-0.5787,1.17875,202.22645,53.92494167,-0.1064,188.5976909,36.26812727,-0.34802,173.98927,32.02189,0.37614825,0.308135091,0.3280694,0.083341667,64.75833333,13715.16667,0.036,58.65454545,12160,0.01518,59.741,12247.1,18797.61368,0.196191667,15939.39442,0.107472727,14376.39134,0.12297,1.224408333,1.176181818,1.16776,413.08519,366.5892058,353.0690804,0.524466667,0.407533333,0.214808333,0.100754545,0.1946,-0.053281818,0.06997,0.07494,-0.01255,6.037608333,-0.868481818,-2.41343,14.85476667,5.190291667,3.796408333,0.195009091,-0.8365,1.675209091,-6.7128,1.3203,1.69069
pote.txt_8503,4.779186207,4.473007143,4.301122222,1.183668966,0.130414286,-0.562474074,1.061948276,200.8014759,37.98251034,0.186514286,191.4470429,29.53969643,-0.305944444,189.2261519,26.90684444,0.405685897,0.320044143,0.302457778,0.2693,79.48586207,9547.939655,0.124075,73.01142857,8239.857143,0.076437037,66.79444444,7806.333333,12931.91675,0.234865517,10490.21093,0.161532143,9727.661207,0.098292593,1.26767931,1.184475,1.170025926,350.4267964,310.5711419,314.4464891,0.415803448,0.302165517,0.314555172,0.042064286,0.115396429,0.100221429,0.134944444,0.048040741,0.024322222,5.25,0.897121429,-1.973648148,10.03051379,4.781789655,3.400151724,0.317896429,0.936275,0.975346429,-5.487081481,0.492211111,0.424211111
