#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
netr.txt_20561,1.161,0,0,1.161,2.323,1.742,1.161,0,1.161,1.742,2.323,1.161,0.581,1.742,2.904,0.581,0.581,2.323,0,1.161,7.305,6.302
netr.txt_106519,1.111,0,1.111,2.777,1.111,1.666,2.221,0.555,1.111,1.666,1.111,1.111,1.666,0,0.555,1.111,1.666,2.221,0,0,8.303,6.015
netr.txt_18713,1.669,0,0,3.339,1.669,1.669,1.669,4.174,0.835,0,0,0,1.669,0.835,0,0,0.835,4.174,0,0,7.038,7.444
netr.txt_15785,0,0,5.148,1.716,0,3.432,1.716,0,0,3.432,1.716,5.148,0,0,0,0,0,0,0,0,6.504,8.147
netr.txt_23315,0.341,0.341,1.365,0.341,0.341,0.682,0.341,1.365,1.706,1.365,0.341,1.023,0.341,0.682,2.388,1.706,0,1.023,0,0.341,10.335,10.259
netr.txt_52225,0.645,0,3.223,0,0.645,0,0,1.934,3.868,1.934,0.645,1.289,1.289,0,0.645,0,0,0.645,0,0,8.938,10.792
netr.txt_54609,1.151,0,0,2.302,3.453,0.576,0,3.453,1.151,2.302,0.576,2.302,0,0.576,1.151,1.727,1.151,0.576,0,0,7.037,7.511
netr.txt_63019,0.496,0,1.982,1.982,0.496,0.496,0,1.982,1.487,1.487,0.496,0.496,0,0.496,1.487,1.487,0.496,0.496,0,0.496,10.956,9.248
netr.txt_105619,1.097,0,0.366,1.463,0.731,1.463,0.731,0.366,0.731,0.731,0,1.463,0.366,0.731,2.194,2.926,0.366,1.463,0.731,0.366,8.399,9.697
netr.txt_83621,2.97,0,0.743,0,0.743,0,0,0,0,0.743,0,1.485,0,0,2.97,0.743,0,1.485,0,1.485,11.55,12.784
netr.txt_18285,1.068,2.136,0,1.068,0,1.068,0,0,1.068,2.136,1.068,0,1.068,0,3.204,1.068,0,1.068,0,0,13.552,7.058
netr.txt_10221,0.804,0,0.402,2.01,1.206,1.206,0.804,0.804,2.01,0.804,0.804,0.804,0.402,0.402,1.206,0.804,1.608,0,0,1.206,9.771,9.375
netr.txt_53765,0,2.392,0,1.435,2.871,0.478,0.957,1.914,0.478,3.828,0.957,1.435,0.478,0.957,0.478,1.914,0.957,1.435,0.478,0.478,5.767,7.765
netr.txt_104887,0.593,1.186,0.593,1.186,1.779,0,0.593,1.779,1.779,1.779,1.186,1.186,1.779,1.186,0,2.965,1.186,1.186,0.593,0.593,7.339,6.729
netr.txt_96853,1.616,2.424,0.808,0.808,0.808,0,0,0.808,0,8.886,2.424,0.808,0,1.616,0.808,3.231,0.808,0.808,0,0,5.533,6.365
netr.txt_61323,0.836,0,0.418,1.673,2.091,0.418,0.836,1.673,2.927,1.673,0.418,0.836,0.418,0.418,0.418,0.418,1.255,0.418,0.418,1.255,8.197,9.376
netr.txt_4761,0.42,0,0.841,2.102,0.841,2.102,0.841,1.682,0.42,2.102,0,0.841,0.42,0.42,1.261,1.261,0.841,2.522,0,0,8.434,9.044
netr.txt_119833,0.958,0.958,0,2.875,0.958,0.958,0,0.958,0.479,0.958,0.479,0,0.479,0,0.958,1.438,1.917,4.313,0.958,0.479,9.256,7.128
netr.txt_50517,0,0,1.176,1.765,0.588,1.176,1.765,1.176,2.941,2.353,0,0,0.588,1.765,1.176,0.588,1.765,0,0.588,0,10.037,6.983
netr.txt_66363,1.568,1.045,0,0,0.523,0.523,0,6.272,0.523,1.045,0.523,1.568,2.091,0,1.045,1.568,2.091,1.045,0,2.614,6.283,7.17
netr.txt_46293,1.232,0.616,0.616,0,0.616,2.464,0,1.232,1.232,3.695,1.232,0.616,0,0.616,1.848,0.616,1.232,0.616,0.616,0.616,7.272,9.478
netr.txt_13241,0.729,0,0,1.458,2.916,0.729,0,0.729,0,5.103,0.729,4.374,0.729,1.458,0.729,2.187,1.458,2.187,0.729,1.458,5.337,6.011
netr.txt_45585,1.439,0,0.719,0.719,3.598,0.719,0,2.158,2.878,2.878,0.719,0,2.158,0,0.719,0.719,2.878,2.158,0,0.719,5.933,6.81
netr.txt_113305,1.014,0,4.056,2.028,0,2.535,0.507,0,0.507,0,1.014,0.507,0,0,1.014,2.535,3.042,3.549,0,0,7.361,7.289
netr.txt_90185,1.636,0,1.227,0.409,0.409,2.045,0,0,0.409,2.045,0.409,0,2.455,0.409,2.045,1.227,1.227,1.636,0.409,0.409,7.94,10.032
netr.txt_25877,0,0,0,0,8.28,0,0,2.76,0,5.52,2.76,0,0,0,0,2.76,0,0,0,13.801,4.163,3.828
netr.txt_79539,0,0.814,1.22,0.814,0.407,1.22,1.22,0,1.22,2.847,0.407,0.407,0.814,0.814,1.627,2.847,1.22,2.034,0.407,0,7.37,8.832
netr.txt_24205,1.428,0.476,0.476,0,0.952,1.904,0.952,0.952,1.904,0.952,0.952,1.428,0,0.476,1.428,0.952,0.476,1.904,0,0,9.896,8.893
netr.txt_102925,0,0,1.1,0,2.201,1.1,1.651,3.851,1.651,0,1.1,2.201,1.1,0.55,0.55,2.751,1.651,0,0,0.55,6.695,8.177
netr.txt_120287,0,1.583,1.055,0.528,1.583,1.055,0,3.166,2.638,1.055,2.11,1.055,1.583,1.055,0.528,2.11,0,0.528,0,0.528,6.696,8.064
netr.txt_57175,0.865,0,2.593,3.458,0,1.729,0.865,0,0,3.458,1.729,1.729,0,0,0.865,0.865,1.729,0.865,0,0,8.944,6.916
netr.txt_32107,1.301,0,1.301,0,1.301,2.601,0,2.601,1.301,3.902,1.301,1.301,0,2.601,0,1.301,1.301,5.203,0,0,6.974,4.573
netr.txt_37109,4.794,0.685,0.685,4.11,0,2.055,0,0.685,0,1.37,0.685,0,1.37,0.685,0.685,4.794,2.74,2.74,0,0,5.22,5.935
netr.txt_59477,1.301,0.651,1.301,1.301,1.301,0,0,5.204,2.602,2.602,2.602,0,0,1.301,0.651,0.651,0,0.651,0,0.651,7.784,6.533
netr.txt_44019,2.138,0,1.426,0.713,0,1.426,0.713,1.426,0.713,0.713,1.426,0.713,2.138,0.713,1.426,0.713,2.138,2.851,0,0.713,8.208,6.598
netr.txt_89247,1.084,0.542,0,0,0,0.542,0.271,0.271,0,1.355,0.271,0,1.084,0.542,4.065,1.355,1.084,0,0.542,0.542,10.049,13.992
netr.txt_6785,1.882,0.471,0.941,0.941,0.471,0.941,0.941,0.941,0,2.823,1.882,0.471,0,0.471,1.412,1.412,0,0,0.471,0.941,9.452,9.557
netr.txt_86843,4.318,0.432,2.159,1.295,0.864,1.295,0,0.864,0.864,2.159,0,0,0,0.432,0.864,0.864,0.864,0.864,0.432,0.432,8.293,9.107
netr.txt_2351,0.529,1.058,3.174,1.058,1.058,0.529,0.529,1.587,0,1.058,0.529,1.058,0.529,0,1.587,0.529,0,1.058,0,1.058,11.332,8.211
netr.txt_35935,4.174,0,1.518,1.518,0.38,0.38,0.38,0.38,0.759,1.138,1.138,0,0.38,0.38,1.897,0.38,0,0.759,0,0.759,12.114,8.138
netr.txt_77247,3.15,0.394,0.394,0.788,1.575,1.969,0.394,1.181,0.788,1.575,0.788,0.394,0,0.394,2.363,0.394,0.394,0.788,0.788,0.394,7.438,10.057
netr.txt_3913,0,0,0,0,2.7,0.9,0,2.7,1.8,4.5,3.6,0.9,0,0.9,0.9,1.8,2.7,3.6,0,0.9,5.241,6.004
netr.txt_98635,2.227,0.557,1.114,0.557,1.67,2.227,0.557,1.114,0,5.568,1.67,0,2.784,1.67,1.114,1.114,1.114,2.227,0.557,0,5.953,5.323
netr.txt_12141,1.945,0,0.972,1.945,0,0,0,1.945,0,0.972,0.972,0,1.945,0,1.945,1.945,1.945,1.945,0,0,8.287,9.621
netr.txt_60641,0,0,2.186,0,2.186,2.915,2.186,0.729,0,1.457,0.729,0.729,0.729,0.729,1.457,0.729,0.729,2.915,0,0,7.815,8.331
netr.txt_57359,0.567,0,0.567,2.833,0,0.567,0.567,1.133,0.567,2.267,1.133,0,1.7,0,1.7,2.833,0.567,2.833,0.567,0,9.052,7.098
netr.txt_104649,0,0.861,0.861,1.723,1.723,0,0,2.584,0.861,5.169,0,0.861,1.723,0,0.861,3.446,0.861,1.723,0,1.723,6.561,6.304
netr.txt_80633,0,0,2.073,2.073,0,4.145,0,0,0,2.073,0,2.073,0,0,0,0,4.145,0,2.073,0,8.819,8.914
netr.txt_77343,0.425,0.425,0.425,2.978,1.276,1.276,0,0.425,1.276,2.127,0.851,0.425,0.425,0.851,1.702,0.851,0.425,2.127,0.851,0.851,8.672,7.828
netr.txt_37885,0.789,0,1.579,2.763,1.579,0,0.395,0,0.789,3.552,0.395,0.395,1.184,0.789,0.789,1.579,0,1.184,0,0.789,7.822,10.012
netr.txt_12715,6.124,0,1.531,1.531,1.531,1.531,1.531,0,0,3.062,0,4.592,3.062,0,0,1.531,1.531,1.531,0,0,6.512,4.154
netr.txt_106743,2.034,0,1.356,0,0,2.034,1.356,3.391,1.356,3.391,0,0.678,1.356,2.034,0.678,0.678,1.356,1.356,0,0.678,6.411,7.244
netr.txt_91035,3.726,0,0.466,0.466,0,0.931,0,2.795,0,1.863,0.466,0.466,2.329,1.397,2.329,1.863,1.397,0.466,0,0,8.343,7.344
netr.txt_79769,1.019,0,0.34,0.68,1.019,1.699,0.34,0.68,1.019,2.379,0.68,0,0.68,0.68,2.379,0.68,1.359,1.019,0,0,11.472,8.387
netr.txt_90947,1.815,0,0.363,0.363,0,1.452,0.363,0,0,1.452,0.726,0.363,1.089,1.815,2.178,1.089,1.815,2.178,0.363,0.363,9.01,9.6
netr.txt_50731,5.937,0.54,1.079,0.54,0.54,4.318,0,0,1.079,2.159,0.54,0,1.079,1.619,0.54,1.079,1.079,2.159,0,0.54,6.032,6.928
netr.txt_121053,2.617,0,0,0,3.49,0.872,0.872,2.617,1.745,4.362,1.745,1.745,2.617,0.872,0,2.617,0.872,4.362,0,0,5.309,4.333
netr.txt_107973,0.834,0,1.251,0.417,0.417,0.834,0,1.251,0.834,0.834,0,0.834,0.417,0.417,2.502,0.834,0,2.085,0,1.251,10.846,11.065
netr.txt_81829,2.545,0,1.273,0,0,1.273,1.273,2.545,0,0,2.545,0,0,2.545,1.273,3.817,3.817,0,0,0,6.322,7.9
netr.txt_45853,2.571,0.429,0.429,0,3,0.429,0.857,2.143,1.286,1.714,0.857,1.286,0.429,0.857,0.857,2.143,0.429,0.429,0,1.286,7.3,8.015
netr.txt_13807,1.509,0,0.503,1.509,0.503,1.006,0,1.006,4.024,1.509,1.509,0.503,0,0,1.006,0.503,0.503,1.509,0,0,10.409,8.937
netr.txt_2653,1.307,0,3.268,1.307,0,2.615,0,1.307,1.307,1.307,0.654,1.961,2.615,1.307,0.654,1.307,0,2.615,0,0.654,6.766,6.597
netr.txt_106461,2.614,1.307,0,0,1.307,0,0,3.921,2.614,2.614,2.614,1.307,2.614,0,1.307,1.307,2.614,0,0,0,5.774,6.415
netr.txt_113093,3.484,0,0.774,1.161,1.161,1.161,0,0,1.548,1.935,0.387,0,0.387,1.161,1.161,2.322,1.935,0.774,0,0,9.711,7.36
netr.txt_121485,1.515,0,0,1.515,3.788,0.758,0,3.03,2.273,3.03,0.758,0,1.515,0,0.758,0.758,3.03,1.515,0,0.758,5.847,7.007
netr.txt_47111,1.725,0.575,1.725,1.15,2.875,1.15,0,0.575,1.725,0,0.575,0,1.725,0,0.575,1.15,0,1.725,0,1.15,8.14,9.842
netr.txt_87219,1.818,0,0,3.635,1.818,1.818,0,0.909,3.635,0.909,0,0,0,0,0,0.909,0,0,0,0,10.412,10.919
netr.txt_3599,1.995,1.33,0.665,0.665,1.995,0,0.665,2.66,1.33,1.995,1.33,0,1.995,1.995,0.665,3.989,0.665,0,0.665,0,6.113,6.987
netr.txt_51719,0.466,0.466,0,0.932,2.331,0.932,0.466,0.932,3.263,1.865,0.932,1.398,0.932,0,0.466,0.466,0.932,0.466,1.398,0,8.386,9.353
netr.txt_96165,2.176,0,1.088,1.632,2.176,2.176,0.544,1.088,0,2.72,0.544,0,1.088,1.632,0.544,1.632,2.176,1.088,0,1.088,6.738,7.147
netr.txt_115577,1.773,0,1.773,0,1.182,2.955,1.182,1.773,0.591,0,1.182,0,1.773,0.591,1.773,1.182,0,1.182,0,0,8.281,9.201
netr.txt_47185,1.765,0,2.207,1.324,1.765,0.441,0,0.441,0.441,2.648,0.441,0,1.324,0,0.883,1.765,0.883,0.883,0,0.883,8.11,10.177
netr.txt_118781,0.766,0,1.533,0.766,0,0.766,0,3.065,0.766,0,0.766,4.598,0,0.766,1.533,5.364,0,1.533,0,0,7.868,6.844
netr.txt_31097,1.922,0.481,0.961,0.961,2.403,1.922,0.481,0,0.481,0.481,0.481,0,2.403,0.961,1.442,0.961,1.442,0.961,0,0,8.264,9.384
netr.txt_90763,4.086,0,0.817,0,1.634,2.452,0,1.634,0,4.086,0.817,0.817,0,0,0.817,2.452,4.086,4.904,0,0,5.783,5.114
netr.txt_85311,1.146,0,0.382,0.764,0.764,1.146,1.146,1.146,0,0,0.764,0,1.146,0,2.291,0,0.764,2.291,0.382,1.146,11.225,10.331
netr.txt_53839,0.716,0,0.716,0.716,1.074,1.432,0,1.074,0,3.581,0.716,0.358,0.358,0.358,2.148,2.507,0,0.716,0,0.358,9.935,9.718
netr.txt_93767,2.146,0.536,0.536,1.073,1.073,2.146,0,2.146,1.609,2.146,0.536,0.536,0,1.609,0.536,3.218,2.146,1.609,0,0,6.012,7.733
netr.txt_11635,1.405,0,1.405,1.873,0.468,0.468,0,4.683,1.405,0.468,0.468,0.937,1.405,0.468,0,0.937,0.468,0,0.937,2.342,7.225,9.149
netr.txt_55187,2.825,0,0,0,1.412,1.412,0.706,1.412,2.825,2.825,0.706,0.706,0.706,0,0.706,1.412,0.706,3.531,0,0,6.174,8.785
netr.txt_94357,2.29,0,0.458,0.458,0,1.374,0.916,0.916,0.458,2.29,0.916,0.458,0.458,0.458,1.374,0.916,0.916,3.206,0.916,0.458,8.129,9.048
netr.txt_115403,0.671,0.671,2.013,0,1.342,0.671,1.342,2.013,1.342,4.025,2.013,0,1.342,0.671,0.671,2.013,1.342,2.683,0,1.342,5.239,6.934
netr.txt_76237,0.379,0.379,1.517,1.517,1.138,1.517,0.379,0.759,1.517,1.517,0.759,0.379,0,0.379,1.138,1.517,0.379,0.379,0.759,0.759,9.489,9.892
netr.txt_39109,0.515,1.03,0.515,0.515,0,1.545,1.545,0.515,1.545,1.545,1.545,1.545,0.515,0.515,1.545,1.03,1.545,0.515,0.515,1.03,7.838,9.04
netr.txt_86891,1.605,0,1.605,1.605,0.535,0.535,0,2.674,4.279,1.605,1.07,1.605,0.535,0.535,0,0.535,0.535,0.535,0,0.535,7.252,8.961
netr.txt_104373,0.679,0,1.018,1.697,0.679,1.697,0,0.679,0.34,1.697,0.679,0.679,0.34,0,2.037,0.34,2.037,0.679,0.34,0.34,10.528,10.163
netr.txt_92035,2.315,0,3.086,0.772,2.315,3.086,0,0.772,0,0,0.772,1.543,4.629,3.858,0.772,3.086,0,0,0,0,6.123,5.589
netr.txt_85777,1.703,0,0,0,2.554,0.851,0.851,0,3.405,0.851,0,0.851,0.851,0,0.851,4.257,0.851,1.703,0,0,8.526,8.339
netr.txt_45609,1.966,0,1.311,0,1.311,3.277,1.311,1.966,0,0,1.311,0,1.966,0,1.966,0.655,0,1.311,0,0,8.726,9.304
netr.txt_16477,1.29,0.645,0.645,0,1.29,3.224,0,0.645,0.645,0.645,0.645,1.29,1.934,1.934,1.29,2.579,0.645,1.29,0.645,0,7.285,8.148
netr.txt_5871,0.94,0,0.94,0.47,0,0.94,0.47,0.47,1.881,2.351,0,1.411,0,0.47,0.94,1.881,2.351,1.881,0.94,1.881,8.407,7.897
netr.txt_84139,1.776,0,0,3.553,0.888,1.776,0,2.665,0.888,0.888,0.888,1.776,0.888,0,0,1.776,0,3.553,0,0,7.288,8.113
netr.txt_45393,0,0,0,0,1.426,0,0,0,0,1.426,1.426,0,0,0,2.853,1.426,4.279,0,1.426,0,14.179,8.782
netr.txt_117067,3.695,0,4.926,0,0.616,3.079,0,1.847,0,2.463,1.232,1.232,0,0.616,0.616,1.847,0.616,1.232,0,0,7.13,6.342
netr.txt_100341,3.986,1.594,0.797,0,0,1.594,0,0,0.797,3.986,0,0,1.594,0,0.797,3.986,0.797,4.783,0.797,0,6.288,6.261
netr.txt_25365,0,0,0.666,1.332,3.997,1.998,0,1.332,0.666,3.331,0.666,1.332,1.332,0,1.332,1.332,1.332,2.665,0,0.666,6.678,6.817
netr.txt_119311,0,0,2.451,3.269,0,0,0,0.817,0.817,0.817,0,0,0.817,1.634,3.269,4.903,0.817,1.634,0,0,5.833,9.625
netr.txt_45187,8.733,0,0,0,1.091,2.183,0,2.183,1.091,6.55,1.091,0,0,2.183,0,1.091,3.275,2.183,0,0,4.835,4.704
netr.txt_79417,0.587,2.349,0.587,1.762,1.762,1.174,1.174,0.587,2.936,0,0,0,2.349,2.936,0,4.111,2.936,0.587,0,0.587,5.841,6.185
netr.txt_34197,1.659,1.106,1.106,0,0.553,2.212,1.106,2.212,0,0,0,1.659,1.106,1.106,2.212,0.553,1.659,0.553,0,0.553,8.289,8.778
netr.txt_57771,0.914,0.914,0,0.914,0,1.828,2.741,0,1.828,2.741,0.914,0.914,0.914,2.741,3.655,1.828,1.828,0,0,0,6.06,6.995
netr.txt_117975,1.182,0,0.591,0.591,1.182,2.955,0,2.364,1.182,2.364,0.591,2.364,0.591,1.182,0,1.182,2.955,2.364,0,1.182,6.571,6.393
netr.txt_81643,1.059,1.059,0.529,1.588,2.647,1.059,1.059,1.059,1.059,2.647,0.529,1.059,1.588,1.588,1.588,1.588,2.118,1.059,0,0,6.931,5.995
netr.txt_30201,2.339,0.468,0.936,1.871,0.936,0.468,0.468,3.274,2.339,1.871,0.468,1.403,0.468,0,0.468,0.936,1.871,1.403,0,0.468,7.46,7.084
netr.txt_92957,1.58,1.053,0.527,3.16,0,0,1.58,0.527,2.107,3.687,0,2.634,0,1.053,0.527,4.214,2.634,1.053,0,0,5.267,6.81
netr.txt_91957,0.783,0,1.565,1.565,2.348,0,1.565,2.348,0,3.914,1.565,1.565,0.783,2.348,0,3.914,1.565,2.348,0,0.783,4.508,6.218
netr.txt_114355,0.622,0,2.49,1.245,0.622,0.622,0,1.245,1.245,2.49,3.113,0,0,0,1.868,0.622,1.245,1.868,0,1.245,7.242,8.787
netr.txt_59417,0.537,1.612,0.537,1.075,0.537,1.075,1.075,1.612,1.075,2.687,0,0,0.537,1.075,1.612,1.612,1.075,0.537,0.537,0,9.14,8.44
netr.txt_75891,2.436,0,0.812,0.812,0.812,1.624,0,0.812,0,1.624,0.812,1.624,2.436,0.812,1.624,1.624,2.436,4.872,0,0,5.99,6.762
netr.txt_96919,2.181,0,0.727,0,1.454,2.181,0,0.727,0,3.635,1.454,0,0,0,0.727,2.181,0.727,3.635,1.454,0,9.176,6.411
netr.txt_47585,2.654,0,0.379,2.275,0,2.275,0.379,0.379,1.517,0.758,0.379,0.758,0,0.379,1.137,2.654,0.758,0.758,0.379,0.758,7.911,9.892
netr.txt_3203,4.146,0.518,2.592,0,0.518,1.036,0,2.073,1.036,0.518,2.073,1.036,1.036,0,0.518,2.073,2.592,1.036,0,0,7.247,7.045
netr.txt_13553,3.295,0,2.746,1.098,0,2.746,0,2.746,1.098,3.295,1.098,2.197,0,0,0,0.549,2.197,1.648,0,0,6.371,6.658
netr.txt_29927,1.718,0,1.145,0.572,0.572,0.572,0,1.718,0,0.572,0.572,0.572,0.572,0,2.863,1.145,0.572,1.718,0.572,0.572,9.302,11.295
netr.txt_106655,0.642,0,0,0,0.642,2.568,0,1.284,0,5.779,0.642,0,1.926,0.642,2.568,1.284,1.284,0.642,0,0.642,7.675,8.351
netr.txt_104127,0,0.574,1.721,0.574,0.574,4.016,0,2.295,0,4.589,0.574,0,0,1.147,1.147,1.147,1.721,2.295,0,0.574,6.856,7.337
netr.txt_1405,0,0,1.086,2.173,1.086,0,0,1.63,0.543,2.716,0.543,1.63,2.716,1.086,1.086,1.086,3.803,0.543,0,1.086,7.149,7.136
netr.txt_13873,2.507,0.502,1.504,2.006,0,1.504,0,1.003,3.51,1.504,1.003,0.502,0,1.504,1.504,1.003,1.003,2.507,0,0.502,5.528,8.24
netr.txt_59673,0,0,0,0,0,0,0.924,0,0,4.622,0,0,0.924,7.396,4.622,0,0,0.924,0,0,9.809,7.207
netr.txt_40391,0.387,0.387,0.775,0.387,0.775,3.099,0.387,1.937,0,1.55,0.775,0.387,0,0,1.55,0.387,0.775,1.162,0.387,1.162,9.272,11.034
netr.txt_34799,1.699,0,1.699,1.274,0.425,2.123,0,0,0.425,2.548,0,0.849,1.274,0.849,2.123,2.972,0.849,0.425,0.425,0.425,7.57,8.593
netr.txt_120145,0.73,0,2.92,2.19,0,2.92,0.73,0.73,0,3.651,1.46,0,0,0,0.73,1.46,0.73,0.73,0,0,10.038,7.379
netr.txt_62837,1.135,0,0,1.135,0,3.971,1.135,0.567,0.567,0,0.567,0,1.135,0.567,4.538,2.269,0,0,0,0,11.268,7.554
netr.txt_15845,1.331,3.993,0.444,2.218,0,3.106,1.331,1.331,1.331,0,0,0,0,1.331,3.106,1.775,0.444,0,0,0.444,7.379,7.362
netr.txt_15121,0.43,0.43,0.43,1.289,2.578,1.289,0,1.719,1.719,1.719,0.43,0.859,0.859,0,0.859,2.149,0.43,0.43,0.43,0.859,8.569,8.92
netr.txt_2513,2.326,1.744,1.744,0.582,0.582,0,0,0.582,0.582,4.651,0.582,0.582,1.744,1.163,1.163,1.744,1.163,4.07,0,0,6.902,5.952
netr.txt_95187,1.926,1.926,0,0.963,0,0,0,0.963,1.926,0.963,0.963,2.89,0,0,2.89,0.963,2.89,0.963,0,0,8.797,7.5
netr.txt_10145,2.182,0,1.091,1.636,2.182,2.182,0.545,0.545,0,3.272,0.545,0,1.091,1.636,0.545,1.636,2.182,1.091,0,1.091,6.707,7.138
netr.txt_22649,1.435,0,0.718,0,2.87,2.87,0.718,0,0.718,2.153,0.718,0,1.435,1.435,0.718,1.435,0.718,0.718,0,1.435,7.803,8.61
netr.txt_84681,3.669,0,0.734,0.734,1.468,1.468,0,1.468,0.734,5.87,0.734,0,0.734,0.734,0.734,1.468,0.734,0.734,0,0.734,7.44,6.892
netr.txt_913,0.406,1.219,0,0,0,0.813,0.406,2.032,2.032,0.406,0.406,0.406,0.406,1.219,3.25,0.813,0.406,0.813,0,0,11.788,10.093
netr.txt_35791,0.513,1.025,0.513,2.05,1.025,0,0,2.05,0.513,3.075,1.025,0.513,0,1.538,1.538,1.025,2.05,0.513,0,1.538,9.275,6.79
netr.txt_63155,1.251,0,1.251,0,0,0,0,1.251,0,3.752,1.251,5.003,0,2.501,1.251,2.501,2.501,0,1.251,1.251,6.214,6.632
netr.txt_1457,0.734,0,1.101,0,1.101,1.101,0.367,1.101,1.468,1.835,1.101,0,1.101,0.734,1.835,0.734,0.734,0.367,1.101,1.468,9.58,8.821
netr.txt_44649,3.53,0,1.513,1.009,0,1.009,0.504,1.513,1.513,1.009,1.513,0,1.513,0,1.513,1.513,0.504,2.017,0,0,7.466,8.876
netr.txt_24189,1.628,1.628,0,1.085,4.342,1.628,0.543,2.171,0,4.342,0.543,0.543,1.628,1.628,0.543,1.628,1.085,1.628,0,0.543,5.858,5.783
netr.txt_31791,1.217,0,4.258,6.083,0.608,3.042,0,1.217,1.825,1.217,0.608,1.217,1.825,0,0,1.217,1.825,1.217,0,0,5.03,6.486
netr.txt_47231,1.239,0,0.413,0.826,0.826,1.239,0,2.478,1.652,1.239,0,0.826,0.413,1.239,0.826,0.413,2.065,0.826,0.826,0.826,10.064,8.146
netr.txt_96231,0.422,1.687,0,0.422,0,0.843,0.422,2.53,2.108,0,0.843,0.422,0.422,0.843,3.373,0.843,0,0.422,0,0,11.431,9.704
netr.txt_89185,1.016,0,0.508,1.016,1.525,1.016,0.508,3.05,1.016,2.541,1.016,1.525,0,3.05,0.508,0.508,1.016,2.033,0,1.016,6.209,8.035
netr.txt_22251,2.233,0.893,0.893,0.893,0.893,0.447,1.34,0.893,0.893,3.126,0,0.447,0,1.786,1.786,1.34,1.34,0.893,0,0.447,6.592,9.438
netr.txt_88831,1.332,0,2.221,1.332,0.444,1.332,0.444,0.888,1.332,1.777,0.444,0,1.777,1.777,0.888,0.444,1.332,1.777,0,0,7.853,9.046
netr.txt_69819,1.889,0,0,1.889,0,3.777,0,1.889,5.666,0,1.889,1.889,1.889,0,0,3.777,1.889,0,0,0,7.333,4.685
netr.txt_14793,0,0,0,0,2.034,0.509,0,2.543,2.543,3.56,0.509,0.509,0.509,0,0.509,2.034,0.509,2.034,0,1.017,8.49,9.083
netr.txt_91299,2.111,0,1.055,0,1.583,1.055,0.528,1.055,2.111,2.111,1.055,0.528,0.528,0.528,1.583,1.583,0.528,1.583,0,0,7.906,9.007
netr.txt_121631,0,0,1.634,0,1.634,1.634,0,0,0,3.268,0,1.634,1.634,1.634,1.634,4.902,0,0,0,0,8.299,8.541
netr.txt_22441,0,0.603,1.206,0,1.206,0,0.603,1.808,1.808,2.411,1.206,1.808,0,0,1.206,0.603,1.808,0,0,3.014,9.638,7.492
netr.txt_96199,2.273,0,0.455,0,0.909,0.909,0.455,0.455,0,3.637,0.909,0,0.909,0.455,1.818,0.455,0.455,2.273,0.909,0.455,8.093,10.573
netr.txt_61513,1.931,0,1.448,1.931,1.448,1.931,0.483,1.931,0,3.863,0.966,0.483,1.931,0.483,0.966,0.966,0.483,1.448,0,0.483,6.821,7.213
netr.txt_35495,1.751,0,1.751,1.751,1.751,1.751,0,1.751,0,3.501,0,1.751,3.501,0,0,3.501,0,3.501,0,0,7.703,4.416
netr.txt_48411,0,0,2.588,4.312,0,1.725,0,0,3.45,0,0,0,3.45,0.862,1.725,1.725,4.312,0.862,0,0,7.042,5.804
netr.txt_77745,0.511,0.511,1.022,2.556,0.511,0.511,0,0.511,1.022,1.022,1.022,2.556,1.022,1.533,3.067,1.022,1.022,1.022,0,0,8.439,7.672
netr.txt_97281,1.239,1.239,0.619,1.858,0.619,0,1.858,1.858,0,3.716,1.239,1.858,0.619,0,1.239,0.619,2.477,0,1.239,0,6.58,8.078
netr.txt_15399,1.043,0,0,3.13,0,2.087,1.043,0,0,1.043,2.087,0,1.043,0,1.043,3.13,2.087,1.043,1.043,0,8.519,8.127
netr.txt_101349,1.974,2.468,0.494,1.481,1.481,0.987,0.494,1.481,0.987,1.974,1.481,0.987,0,0.987,0,1.481,0,2.468,0.494,1.481,7.545,6.474
netr.txt_29787,1.861,0.93,1.396,1.861,0.93,0.93,0,1.861,1.861,1.861,0.93,1.396,0.93,0.465,0.93,0.93,2.792,0,0,0,6.951,8.026
netr.txt_66635,1.044,0.696,1.044,1.74,0.696,0.348,0.696,1.044,2.436,1.044,0.696,1.74,0,0.348,2.436,0.348,0,0,0,0.348,9.208,10.587
netr.txt_305,2.486,0,0.497,0.497,0.497,0.497,0.497,0.994,0.497,2.486,0.994,0.497,2.486,0,1.989,0.497,1.492,0.994,0,0.497,9.764,8.218
netr.txt_71157,1.04,0,2.599,3.639,0,1.04,1.04,1.56,0.52,1.56,0.52,0.52,0.52,0,0.52,3.639,1.56,3.119,0,0.52,6.433,7.107
netr.txt_28009,1.651,0,1.101,1.101,0.55,2.752,1.651,0,1.101,2.202,0.55,0,1.651,1.651,1.101,1.101,2.202,1.651,0,0,7.5,7.364
netr.txt_23525,4.179,0,0,0,6.268,0,0,4.179,2.09,6.268,4.179,0,0,0,0,2.09,8.357,0,0,0,3.202,4.244
