#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
potr.txt_4321,0,0,0,0,0,0,0,0,4.415,0,0,0,0,1.472,2.943,0,0,2.943,1.472,0,15.208,9.321
potr.txt_11153,0.43,0,0,0,0,6.879,0,0,0,0.43,0,3.009,0,0.43,0.43,0.86,0,0.86,0.43,3.439,10.398,8.843
potr.txt_4791,6.352,3.176,1.588,0,0,0,0,0,1.588,1.588,0,0,0,0,1.588,0,0,0,1.588,0,8.531,10.415
potr.txt_11321,0,1.942,1.295,0,0,4.532,0,1.942,0,1.295,0,2.59,1.942,1.295,1.295,1.295,0,0.647,0,2.59,7.679,6.716
potr.txt_4481,0,0,0,0,0,0,0,0,3.577,3.577,0,0,3.577,0,0,0,0,3.577,0,3.577,11.458,7.045
potr.txt_7321,1.817,0,0,0,0,3.634,2.725,0,0,0,0,0,0,1.817,2.725,2.725,1.817,0,0,0,9.485,9.687
potr.txt_6667,0,0,0,0,0,1.361,0.681,0,2.042,2.723,0,0,0,0.681,2.723,0,0,1.361,0,0,11.3,16.215
potr.txt_8861,1.66,0,0.415,0.415,0.415,2.075,0,2.075,2.49,0.83,0,0.415,0.415,0.83,1.245,0,0.415,1.245,0.415,0,10.502,10.953
potr.txt_11683,1.589,0,0,0,1.589,3.179,0.795,0.795,3.973,0.795,0,0.795,0,0,0,1.589,0,0.795,0,0,9.278,11.489
potr.txt_2079,2.412,0,1.206,0,0,1.206,0,0,3.014,2.412,0.603,1.809,0,0.603,0,0,0.603,2.412,0.603,0,7.844,11.751
potr.txt_3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976,0,0,0,6.635,0,9.8,17.637
potr.txt_1931,0,2.97,0.495,0,0.495,2.97,0,0,0,0.99,0,1.485,0.99,0,1.98,2.97,0.495,0.99,0,2.475,7.745,9.374
potr.txt_9085,1.146,0,0,0.573,1.719,0,0.573,1.146,1.146,1.146,1.146,3.438,1.146,4.584,1.146,1.719,2.865,0.573,1.146,0.573,5.905,6.483
potr.txt_2661,0,0,0,0,0.812,0,0,1.624,3.248,0.812,0,0,0,0,2.436,0,0,0.812,0,0,12.803,18.732
potr.txt_6713,0,0,0,0,1.672,1.672,0,1.672,6.687,1.672,0,0,0,0,0,0,0,0,0.836,0,10.825,12.214
potr.txt_6677,1.65,0,0,0,3.301,1.65,0,4.951,1.65,6.602,0,0,3.301,0,0,3.301,0,1.65,0,0,4.34,6.827
potr.txt_3043,0,0,0.679,0.679,1.358,0.679,0.679,1.358,2.037,0.679,0,0,0,1.358,0.679,0,0.679,1.358,0.679,0.679,11.127,12.868
potr.txt_7501,0,0,0,0,0,1.827,0,0,0,0,0,0,0.609,0,3.654,0,0,0,2.436,0.609,13.917,19.189
potr.txt_7819,0.889,0,0,0,0,0,0,1.778,0,0.889,0,0,7.112,1.778,2.667,0,1.778,0,0,3.556,8.183,7.928
potr.txt_10397,0,0,0,0,0,0,0,0,6.24,6.24,0,0,0,0,0,0,0,0,0,0,8.853,16.971
potr.txt_4775,0,0,0,0,0,0,1.04,6.238,1.04,0,0,0,0,0,3.119,0,0,0,0,0,9.161,18.621
potr.txt_10673,2.704,0,1.352,0,0,1.352,2.704,0,2.704,0,0,0,0,0,2.704,1.352,0,0,0,1.352,7.689,12.674
potr.txt_12013,2.778,5.557,0,0,0,3.89,0,0.556,0,0.556,0,1.111,1.111,0.556,2.223,1.667,0.556,0,0,1.667,8.086,6.623
potr.txt_11827,2.059,2.059,0,0,1.03,0,0,0,0,0,0,0,0,0,5.149,0,0,1.03,0,1.03,11.67,14.373
potr.txt_1297,2.165,1.443,1.443,0,0,2.165,0,0.722,2.887,3.608,0.722,0.722,0,0.722,0,4.33,0.722,2.165,0,0,6.294,7.309
potr.txt_3255,0,0,0,0,0,0,0,0,0,0,0,0,16.077,0,0,0,0,0,0,16.077,9.338,0
potr.txt_11285,0,0,0.614,1.227,0.614,0.614,0,1.227,3.069,0.614,0,0.614,3.683,2.455,2.455,0.614,0.614,0.614,0,1.841,6.764,8.997
potr.txt_7263,0,0.938,0,0,0.938,1.876,0,2.814,2.814,0.938,0,0.938,0.938,0,0.938,2.814,0.938,0,0.938,0,9.242,9.328
potr.txt_663,2.091,0,0,0.523,0,3.659,1.045,2.091,3.136,1.045,0,1.045,0.523,0.523,1.045,0,0.523,2.091,0,0.523,8.001,8.61
potr.txt_1329,3.436,1.145,1.145,0,1.145,2.291,0,1.145,2.291,2.291,0,2.291,1.145,0,0,0,2.291,1.145,0,1.145,6.421,7.798
potr.txt_2983,0,0,0,0,0,1.656,3.311,0,3.311,0,0,0,0,0,1.656,0,0,0,1.656,1.656,11.868,12.66
potr.txt_95,1.31,1.31,0.655,0,0.655,3.276,0,0.655,3.276,4.586,0,0,0.655,0.655,0,0,0.655,0,0,0,8.922,9.787
potr.txt_5987,0,0,0,0,0,0,0,3.388,1.694,0.847,0.847,0,0,0,3.388,0,0,0,0.847,0.847,9.509,17.455
potr.txt_4427,0,0,0,0,0,1.216,0,2.433,4.866,3.649,0,0,0,0,0,0,0,0,0,0,8.631,17.762
potr.txt_11817,2.091,0,0.418,0.418,0.418,2.091,0,1.673,2.509,0,0,0.418,0.418,0.418,1.255,0,0.418,2.927,0.418,0,10.015,10.755
potr.txt_7093,0,3.915,0,0,0.979,1.957,0,0,0,0.979,0,0,0,0,4.894,0,0,1.957,0,0.979,8.36,12.701
potr.txt_1061,0,0,0.834,2.501,0.834,0.834,6.668,0,2.501,0,0,0,0,0,3.334,1.667,0,0,0,0.834,7.324,9.165
potr.txt_6741,9.855,0,0,0,4.927,0,0,9.855,0,14.782,0,0,0,0,0,0,0,4.927,0,0,2.641,3.042
potr.txt_8419,0.715,2.859,0.715,0,0,3.574,0,0,2.859,0.715,0.715,0,0,0,1.43,2.859,0.715,0,0,0.715,10.026,8.494
potr.txt_5843,0,0,0,0,0,2.293,0,0,0,0,0,0,0,0,11.467,1.147,0,1.147,0,0,6.343,14.226
potr.txt_7071,1.82,0,0,0,0.607,3.033,0.607,0,0,0.607,0,0,0,0,2.427,0.607,0,0.607,0.607,0,15.11,13.736
potr.txt_11901,0,0,1.267,3.801,0,2.534,0,3.801,0,0,0,0,1.267,1.267,1.267,1.267,0,0,1.267,0,7.988,10.668
potr.txt_7411,0,2.145,0,0,0,0,0,1.072,4.289,0,0,0,3.217,1.072,6.434,1.072,1.072,0,1.072,0,6.378,8.923
potr.txt_6313,1.085,2.17,0,0,2.17,0,0,2.17,4.34,0,0,0,1.085,0,0,0,1.085,0,2.17,0,10.15,10.15
potr.txt_6411,1.141,0,0,0,0,1.141,1.141,2.282,5.706,2.282,2.282,0,0,0,0,2.282,0,0,0,0,6.902,11.221
potr.txt_8019,0.617,0,0,0,0,1.233,0,0.617,0.617,0.617,0,0.617,2.467,0,1.85,0.617,0.617,1.85,0,2.467,11.05,12.027
potr.txt_1559,1.648,3.296,0.824,0,0,0,0,3.296,5.767,0.824,0,0.824,2.472,0,0,0,0,1.648,0,0,8.078,7.906
potr.txt_449,1.23,0,0,0,0,6.149,0,3.689,2.459,6.149,0,1.23,1.23,0,0,0,0,2.459,0,0,5.653,7.451
potr.txt_9865,0,2.769,0,0,1.384,0,0,1.384,2.769,4.153,1.384,0,1.384,0,1.384,0,0,2.769,0,0,7.138,9.909
potr.txt_11595,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,4.239,0,0,0,2.12,0,9.156,25.793
potr.txt_11907,0,0,0,0,0,0,0,0,7.611,5.437,0,0,0,0,0,0,0,0,0,0,9.379,15.473
potr.txt_5601,3.264,0,0,0,1.088,0,0,0,4.352,5.44,0,0,0,0,0,0,0,0,0,0,9.612,13.524
potr.txt_7667,0.602,0,0,0,1.203,2.407,0,0,0,1.805,0.602,0,0.602,0.602,3.008,1.203,0,0,0,0.602,16.296,9.257
potr.txt_9851,10.149,0,0,0,1.691,1.691,1.691,3.383,0,5.074,0,3.383,1.691,0,0,0,1.691,3.383,0,0,3.611,5.09
potr.txt_6777,0,0,0.786,0.786,0,0,0.786,0.786,0.786,1.572,0,0,0,1.572,5.502,0.786,0,0,0.786,0,10.7,12.43
potr.txt_5665,0,0,1.278,1.278,1.278,0,0,1.278,3.835,2.557,0,1.278,0,1.278,1.278,1.278,0,0,0,0,9.737,10.157
potr.txt_2715,0.979,2.938,0.49,0.979,1.958,2.448,0,0.979,0.979,1.958,0,0.49,0.49,0.49,1.469,1.958,0.979,0,0,0,8.119,8.742
potr.txt_9055,1.334,2.668,0.445,0.889,0.445,2.668,0.445,0.889,1.334,0.445,0,2.223,0,0,0.889,1.334,0.889,0.889,0.889,0.889,7.963,8.915
potr.txt_5015,0,0,0,0,0,0,0,0,4.66,8.155,0,0,0,0,0,0,0,0,1.165,0,11.16,12.221
potr.txt_2257,3.156,0,0,0,2.367,0.789,0,2.367,4.734,1.578,0.789,0,0.789,1.578,0.789,0,0,0,0,0.789,7.148,9.588
potr.txt_8245,1.422,1.422,0,0.711,0,0.711,0,2.133,2.133,2.133,0,0.711,0.711,1.422,0.711,0.711,2.133,0,0.711,0.711,8.378,9.52
potr.txt_10861,2.635,0,0.659,0,1.317,1.976,0.659,1.317,1.976,0.659,0,0.659,0,0.659,0.659,0,0.659,1.976,0,0,8.589,12.284
potr.txt_6977,2.046,0,0,0,0,3.069,0,1.023,3.069,6.139,0,1.023,0,0,0,1.023,0,1.023,0,0,8.355,9.61
potr.txt_10183,2.069,0,1.034,0,1.034,1.034,0,4.138,1.034,2.069,0,0,0,1.034,0,5.172,0,0,1.034,0,6.739,10.059
potr.txt_1401,2.737,1.825,0,0,0.912,1.825,0,3.649,3.649,1.825,0,0,1.825,0,0,0,0.912,1.825,0,0.912,6.493,8.462
potr.txt_3265,0,0,0,0,0,0,0,0,41.209,0,0,0,0,0,13.736,0,0,0,0,0,2.118,1.589
potr.txt_2263,2.317,0,0,0,0,1.158,0,2.317,3.475,2.317,1.158,1.158,0,0,0,0,0,0,1.158,0,9.504,12.341
potr.txt_3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.254,0,0,0,2.563,0,15.143,10.096
potr.txt_11529,0,0,0,0,0,2.089,0,0,0,2.089,0,2.089,0,0,4.177,2.089,8.354,0,0,0,6.104,9.643
potr.txt_7547,1.494,0,0,0,0.747,2.241,0,0.747,2.988,2.241,0,0,0,0,0.747,0,0.747,2.241,0.747,0,10.206,11.8
potr.txt_10603,3.589,0,0,0,0,2.692,0,1.795,3.589,4.487,0,0,0,0,0,0,1.795,2.692,0,0,8.317,7.632
potr.txt_3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.322,0,0,0,3.554,0,5.877,7.053
potr.txt_5749,1.635,4.905,0,0,0,1.635,0,1.635,3.27,1.635,0,0,0,1.635,1.635,0,3.27,0,0,1.635,5.455,8.778
potr.txt_2247,6.947,0,0,0,0,2.977,0,0.992,2.977,2.977,0,0.992,0,0,0,0.992,0,0.992,0.992,0,7.588,8.194
potr.txt_3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.462,0,0,0,13.848,0,8.193,10.923
potr.txt_6681,0,0,0.982,0,0.982,0.982,0,0.982,0,0,0,1.965,1.965,1.965,1.965,1.965,0,1.965,0,0.982,9.007,10.791
potr.txt_10497,0,0,0,0,0,0,0,0,1.301,6.504,0,0,1.301,0,2.602,0,1.301,1.301,0,0,13.219,9.677
potr.txt_7813,0.817,0,0,0.817,0,1.633,1.633,2.45,2.45,2.45,0,1.633,0,0.817,0,0.817,0.817,2.45,0,0,7.419,10.188
potr.txt_8061,0,1.191,0,0,0.596,1.787,0.596,1.191,2.382,0.596,0.596,0,0.596,0.596,1.191,0,0.596,0.596,0.596,1.191,11.35,11.566
potr.txt_1207,2.363,1.575,1.575,0.788,0,0.788,0,0.788,3.937,2.363,1.575,0,0,0,0,0.788,0.788,1.575,0,0,8.997,8.498
potr.txt_2157,3.762,1.881,0,0,1.881,0.941,0,1.881,3.762,2.822,0,0,0.941,0,0,2.822,0,1.881,0,0,5.898,8.559
potr.txt_457,0.87,3.48,0,0,0,0.87,0,0.87,0.87,0,0,2.61,0.87,0,2.61,0.87,1.74,0.87,0,0.87,8.904,10.115
potr.txt_8277,1.213,2.427,0.607,0.607,0,0.607,0,1.213,1.213,0.607,0,1.213,0.607,0,1.82,0.607,1.213,0.607,0.607,0.607,9.815,11.1
potr.txt_2779,0,0,0,0,0,14.288,7.144,0,0,0,0,0,0,0,0,0,0,0,0,0,7.292,8.02
potr.txt_5377,0,0,0,0,3.089,0,0,1.03,1.03,2.06,0,0,2.06,0,1.03,1.03,0,1.03,1.03,0,9.633,14.667
potr.txt_1751,0,0,0,0,2.307,0.461,0,1.384,5.998,0.461,0.461,0,0.923,0,0.923,0.461,0.461,1.845,0,0,9.078,11.949
potr.txt_1339,0.851,0,0,1.701,2.552,3.403,0,1.701,1.701,1.701,0,0.851,0,0,0,0.851,0,1.701,0,0,8.724,10.722
potr.txt_4913,0,3.697,0,0,0,3.697,1.848,1.848,1.848,3.697,0,0,1.848,0,0,0,0,0,0,3.697,6.727,8.014
potr.txt_10199,0,0,0,0,1.614,1.076,0,1.076,4.303,1.614,0,0,0,0,1.614,0,0,0,0,0,11.38,16.685
potr.txt_4179,0,0,0,0,0,2.265,0,0,6.794,4.53,0,0,2.265,0,2.265,0,0,2.265,0,0,7.478,8.685
potr.txt_10881,4.78,0,0,0.797,1.593,4.78,0.797,0.797,2.39,3.187,0,0,0,0,0,0.797,0,0,0,0,8.056,8.51
potr.txt_8969,5.211,0,1.042,0.521,0.521,1.563,0,1.042,2.605,1.563,0,0.521,0,1.563,0.521,0.521,2.084,1.563,0,0,6.977,8.805
potr.txt_6501,0,0,0,0,2.074,0,0,0,4.839,1.383,0,0,0,0,1.383,0.691,0,0.691,0,0,11.486,17.063
potr.txt_7961,1.927,0,0.642,0.642,0,0,0.642,1.284,0.642,1.927,0,0.642,0,0.642,2.569,0.642,0.642,0,0,2.569,10.119,11.259
potr.txt_3237,95.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potr.txt_5427,2.133,0,1.066,1.066,2.133,1.066,0,3.199,2.133,1.066,0,0,0,0,0,0,0,0,0,0,9.85,13.706
potr.txt_4163,0,0,1.833,3.666,1.833,0,0,0,1.833,1.833,0,0,0,0,1.833,3.666,0,0,0,0,8.108,11.927
potr.txt_1185,5.052,0,0,0,0,5.052,0,1.01,3.031,5.052,0,0,0,0,0,1.01,0,2.021,0,0,7.109,7.599
potr.txt_7445,1.062,2.125,0,1.062,1.062,1.062,1.062,0,0,0,0,0,0,0,2.125,3.187,4.25,1.062,0,3.187,8.446,7.009
potr.txt_10357,0,0,0,0,0.758,1.515,0.758,0,0,0,0,2.273,0,0,3.031,0,0,3.031,0.758,0.758,10.463,14.67
potr.txt_12063,0,0,0,0,0,0,0,0.922,1.844,0,0,0,0,0,1.844,0,0,0,3.688,0,15.425,20.063
potr.txt_7511,0,0,0,0,0,2.287,0,0,0,0,0,0,0.572,0,2.859,0,0,0,2.287,0.572,15.917,18.743
potr.txt_4917,1.89,0,0,0,0,0.945,0,1.89,0,0.945,0,0,0,0,2.835,0,0,2.835,0,0,13.782,14.193
potr.txt_5209,0,0,0,0,0,0,0,3.418,5.696,2.278,0,0,0,0,0,1.139,0,1.139,0,0,9.796,14.057
potr.txt_10633,4.221,0,0,0,1.407,0,0,0,4.221,4.221,0,0,0,0,0,0,0,0,0,0,10.845,12.4
potr.txt_9223,1.395,3.722,0,0.93,0.465,2.791,0.93,0.465,0.93,0.465,0,1.395,0.93,0.93,0.93,2.791,0.465,0.93,0.465,1.861,6.689,7.61
potr.txt_157,0,1.736,0,1.736,0,1.736,0.434,0,0,0.434,0.434,0,0.434,1.302,4.775,0.434,0.434,0,0.434,0,11.033,11.839
potr.txt_11855,1.244,0,0,0,1.244,2.488,1.244,0,4.976,3.732,0,0,0,0,0,1.244,0,0,0,0,9.648,10.778
potr.txt_9897,0,0,0,2.256,0.752,2.256,0,0,3.76,1.504,1.504,1.504,0,0,1.504,2.256,0,0.752,0,0,10.237,8.097
potr.txt_539,2.94,0,0,0,0,2.94,0,3.92,1.96,3.92,0,0.98,0.98,0,0.98,1.96,0.98,0,0.98,0,7.214,7.265
potr.txt_6959,0,2.783,0,0,0.696,0.696,0,0,1.391,0,0,0,0,0,4.174,0,0,0.696,0.696,1.391,16.227,9.523
potr.txt_9245,0,1.057,0,0,2.115,0,0,0,0,1.057,0,0,2.115,0,6.344,0,0,1.057,2.115,0,9.669,11.138
potr.txt_287,2.116,0,0,1.058,0,2.116,2.116,1.058,2.116,5.291,0,0,2.116,0,0,2.116,0,6.349,0,0,4.98,7.03
potr.txt_6383,0,0,5.083,0,1.271,2.542,0,1.271,1.271,0,0,1.271,0,1.271,0,2.542,1.271,2.542,0,0,7.424,8.782
potr.txt_8127,1.844,0,0,0,1.844,2.766,4.61,3.688,0.922,0.922,0,0,0,0,5.533,0.922,0,0,0,0,5.325,8.794
potr.txt_5889,1.629,0,0,0,1.629,1.629,1.629,0,4.887,6.516,0,1.629,0,0,0,0,1.629,1.629,0,0,5.764,8.528
potr.txt_3575,5.038,0,0,0,0,0,0,0,0,10.076,0,0,0,0,0,0,0,5.038,5.038,0,6.771,5.969
potr.txt_9487,1.123,0,0,0,0,1.123,0,4.491,3.368,3.368,0,1.123,0,0,0,1.123,0,0,0,0,9.893,11.094
potr.txt_1915,1.574,1.574,0,0,1.574,0,0,0,4.721,3.148,1.574,1.574,0,0,1.574,1.574,0,0,0,0,11.297,6.212
potr.txt_4797,8.5,4.25,2.125,0,2.125,0,2.125,0,0,2.125,0,0,0,0,2.125,0,0,0,0,0,6.35,7.547
potr.txt_8209,3.465,0,0,0,1.386,2.772,0,0,2.772,2.079,0,0,0,2.079,0,1.386,0,0.693,0,0.693,8.062,11.039
potr.txt_6407,2.152,0,0,0,0,1.076,1.076,2.152,4.304,2.152,2.152,0,0,0,0,2.152,0,0,0,0,6.883,12.335
potr.txt_8073,3.283,2.188,0,0,1.094,2.188,0,3.283,3.283,2.188,0,1.094,2.188,0,0,0,1.094,4.377,0,0,5.053,7.066
potr.txt_4695,0,0,0,0,0,0,0,3.463,5.772,3.463,0,0,0,0,0,0,0,0,0,0,9.253,16.19
potr.txt_10555,2.844,0,0,0,1.422,0,0,0,4.266,5.688,0,0,0,0,0,0,0,0,0,0,8.806,14.218
potr.txt_7481,0,0,0,0,0,1.891,0,0,0,0,0,0,0.63,0,4.411,0,0,0,1.891,0.63,14.833,17.437
potr.txt_7129,0,0,0,0,0,1.753,0,1.753,3.505,1.753,0,0,0,0,0,0,0,0,1.753,0,12.544,17.182
potr.txt_2839,1.395,0,0,0,2.789,2.789,0,1.395,2.789,4.184,1.395,0,0,0,0,1.395,0,1.395,0,0,7.299,9.617
potr.txt_4625,2.06,0,0,0,1.03,0,0,2.06,0,1.03,0,0,0,0,4.12,0,1.03,0,0,0,17.064,10.934
potr.txt_679,0,0,0,0,1.57,4.711,0,1.57,1.57,9.422,0,0,1.57,0,0,3.141,0,1.57,0,0,5.373,7.405
potr.txt_4877,0,0,0,0,1.223,0,0,0,3.668,1.223,0,0,2.445,0,2.445,0,0,0,1.223,1.223,14.864,9.338
potr.txt_9227,1.966,0,0.328,0.328,0.328,1.966,0,1.966,1.31,0.983,0,0.328,1.31,1.31,1.638,0.328,0.655,0.983,0.328,0,9.222,11.347
potr.txt_6375,4.544,3.03,0,0,0,4.544,1.515,1.515,0,0,0,1.515,0,0,1.515,0,4.544,1.515,0,0,5.946,7.384
potr.txt_8075,1.278,0,0,0.639,0,2.556,0,1.917,3.195,1.917,0,0,0.639,1.278,0,0.639,0.639,0.639,0.639,0,10.266,10.397
potr.txt_1721,0,0,0,0,1.995,3.989,0,3.989,1.995,5.984,0,0,1.995,0,0,1.995,0,0,0,0,6.07,8.852
potr.txt_7457,1.889,0,0,0,0.63,0,0,0,6.296,3.148,0,0,0,0,0,0,0,0,0.63,0,11.219,14.406
potr.txt_7521,0,0,0,0,0,2.065,0,0,0,0,0,0,0.516,0,3.097,0,0,0,2.581,0.516,14.048,20.045
potr.txt_2937,0,2.035,0,0,1.017,3.052,0,0,0,1.017,0,0,0,0,3.052,0,0,2.035,0,1.017,13.228,11.334
potr.txt_1515,1.76,1.76,0,0,1.76,1.76,0,2.639,3.519,1.76,0.88,0,1.76,0,0,0.88,1.76,0.88,0,0,6.776,8.786
potr.txt_1459,0.943,1.887,0,0,2.83,0,0,0.943,3.773,3.773,0,0,1.887,0,0,0.943,2.83,2.83,0,0,6.471,7.939
potr.txt_7471,0,0,0,0,0,2.458,0,0,0,0,0,0,0.614,0,4.301,0,0,0,1.843,0.614,14.903,16.418
potr.txt_5605,1.95,0,0,0,0,0,0,0,4.876,1.95,0,0,0,0,0.975,0,0,0,2.926,0,12.311,13.168
potr.txt_6703,1.262,2.524,0,0,0,2.524,0,0,2.524,0,0,0,5.047,1.262,0,2.524,1.262,0,1.262,1.262,6.696,8.602
potr.txt_8949,0,3.86,1.93,1.287,1.287,0.643,0,1.287,3.217,1.93,0,1.93,1.93,0.643,0,1.287,3.217,1.287,0,0,6.043,6.376
potr.txt_9373,1.274,0,0,0,0,7.643,0,0,1.274,2.548,0,1.274,0,0,1.274,0,2.548,0,0,0,8.645,9.912
potr.txt_10025,0,1.729,0,0,0,1.729,0.864,0,2.593,0,1.729,1.729,0.864,0,3.458,0,0.864,0.864,0.864,1.729,10.385,6.998
potr.txt_9517,0.392,0.785,0.392,0.785,0.785,3.925,0,2.747,2.747,0.785,0.392,1.57,0.392,0,0,0.785,0.785,1.57,0,0,8.105,9.448
potr.txt_8275,1.185,2.37,0,0.593,0,0.593,0,1.185,1.185,0.593,0,1.185,0.593,0,2.37,0.593,1.185,0.593,0.593,0.593,10.279,11.108
potr.txt_8161,0.786,1.571,0,0,0.786,2.357,0,0.786,3.928,3.142,0.786,0.786,0,0.786,0,1.571,0,2.357,0,0,7.899,8.914
potr.txt_6619,1.228,0,0,0,1.228,1.228,1.228,1.228,3.684,7.368,0,0,2.456,0,0,0,0,1.228,0,0,6.495,9.259
potr.txt_6589,0,0,0,0,0.835,0.835,0.835,0.835,4.173,0.835,0,0.835,0.835,0,0,0,0,0.835,1.669,0,12.7,13.053
potr.txt_2219,4.981,0,0,0,1.245,2.49,1.245,3.735,2.49,4.981,0,0,1.245,0,0,1.245,0,0,0,0,5.639,8.068
potr.txt_313,3.485,0,1.162,0.581,0.581,1.742,0,0.581,3.485,1.162,1.162,0,0.581,0,0,0,1.162,0,1.162,0,8.595,11.042
potr.txt_1197,0,1.843,0.921,1.382,0,2.764,0.461,0,0,0,0.461,0,0.461,1.382,4.147,1.843,0,0.921,0.461,0,9.353,10.054
potr.txt_1421,0,0,0,1.397,0,2.795,0,1.397,1.397,2.795,5.59,0,1.397,0,4.193,1.397,1.397,0,0,0,5.6,8.04
potr.txt_5049,1.891,0,0,0,0,0,0,0,1.891,0,0,0,0,0,2.836,0,0.945,1.891,1.891,0,11.835,16.129
potr.txt_10899,1.518,1.518,1.518,0,0,2.278,0,3.037,3.796,1.518,0.759,0.759,0,0,0,0,3.037,1.518,0,0,8.138,7.31
potr.txt_2831,1.986,0,0,0,1.986,0,0,0,3.972,0,0,0,0,0,1.986,0,0,0,3.972,0,10.416,13.082
potr.txt_7845,4.189,0,0,0,0.838,1.676,0,0,2.514,2.514,0,0.838,0,0.838,0.838,0,2.514,2.514,0,0,8.207,8.94
potr.txt_3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661,0,1.661,0,6.643,0,13.779,17.222
potr.txt_6187,0,3.455,0,0,0,1.728,1.728,5.183,3.455,0,1.728,1.728,1.728,0,0,1.728,3.455,0,0,0,5.704,6.611
potr.txt_3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.259,0,0,0,2.043,0,10.412,12.493
potr.txt_6509,0,0,0,0,0,0,0,0,0,2.234,0,0,0,0,4.468,0,0,0,0,2.234,12.375,21.27
potr.txt_11041,1.239,0,0,0,0,4.955,0,4.955,2.478,4.955,0,1.239,1.239,0,0,1.239,0,2.478,0,0,5.403,7.587
potr.txt_10889,3.003,1.201,0.601,0.601,0.601,1.802,0,1.201,3.003,3.003,0,0,0,0.601,0,1.802,2.403,0,0,0,7.664,8.985
potr.txt_583,0.932,2.796,0.932,0.932,0.466,2.796,0.466,0.466,0.932,0.932,0,1.864,0,0,0.932,1.398,1.398,0.932,0.932,0.932,7.585,8.876
potr.txt_3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.868,0,0,0,7.17,0,14.011,16.813
potr.txt_6531,0,0,0,0,2.191,0,0,0,4.383,1.461,0,0,0,0,1.461,0.73,0,1.461,0,0,10.801,16.487
potr.txt_4933,1.707,0,0,0,0,0,0,0.853,0,0.853,0,0,0,0,4.267,0,0,2.56,0,0,19.886,10.462
potr.txt_9467,0.32,0.639,0.639,0.639,0.32,2.876,0,2.876,2.876,0.959,0,0.32,0,0,0.639,0.959,0.32,0.32,0.32,0,11.679,10.223
potr.txt_8499,1.149,0.574,0,0.574,0.574,2.871,0.574,0,3.445,2.871,0,0,0.574,0.574,0,0,0,1.723,0.574,0.574,9.533,10.323
potr.txt_5175,1.191,1.191,0,0,1.191,0,0,0,1.191,0,1.191,1.191,0,2.381,3.572,0,0,0,1.191,0,11.715,11.21
potr.txt_10161,3.418,2.279,0,0,3.418,0,1.139,1.139,1.139,1.139,0,1.139,1.139,0,1.139,0,0,2.279,0,0,10.364,6.693
potr.txt_9437,2.894,1.158,0.579,0.579,0.579,1.737,0,1.158,2.315,2.894,0,0.579,0,0.579,0.579,1.737,1.158,0.579,0,0,8.344,8.96
potr.txt_11427,0,0,0,1.841,0,1.841,1.841,3.682,0,1.841,0,0,0,5.523,1.841,11.047,0,1.841,0,0,4.741,4.945
potr.txt_10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.264,0,0,0,3.198,1.066,14.031,20.769
potr.txt_405,1.5,4,1.5,0.5,1,1,2,0.5,2,1,0,2,0,0.5,0.5,1,2.5,0.5,0.5,0.5,6.752,7.404
potr.txt_8971,2.707,2.707,1.354,0,0.451,1.805,0.451,0,1.805,1.805,0,0.902,0,0,1.354,0.451,0.451,0.902,0,0.902,8.701,9.636
potr.txt_10223,4.018,0,0,0,2.678,4.018,0,1.339,2.678,1.339,1.339,0,0,0,0,0,0,0,0,0,8.921,10.087
potr.txt_5027,1.427,0,0,0,0,0,1.427,0,1.427,7.136,0,0,0,0,2.854,0,1.427,1.427,0,0,10.037,9.282
potr.txt_11167,0,3.784,0,0,0,1.261,0,0,0,1.261,0,0,0,0,3.784,0,0,1.261,0,0,9.147,18.802
potr.txt_7599,2.005,3.008,1.003,1.003,0,0,0,0,7.017,3.008,0,1.003,1.003,0,0,0,1.003,0,0,1.003,9.304,6.308
potr.txt_149,1.663,3.327,0.554,0.554,0.554,1.663,0,1.663,0,0.554,0,0,0.554,0.554,2.218,0,0.554,0,0.554,1.663,9.723,10.155
potr.txt_3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,0,0,0,9.613,0,10.096,15.143
potr.txt_2233,2.8,0,0.933,0,0.933,3.734,0.933,0.933,1.867,3.734,0,0.933,0,0.933,0,0,0.933,2.8,0,0,7.201,8.082
potr.txt_4867,0,0,0,0,0,0,0,1.129,3.386,1.129,1.129,0,0,0,3.386,0,0,1.129,0,1.129,12.92,13.017
